id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
8348,"Omega Constellation Quartz
コンステレーション ブラッシュ クォーツ 123.15.27.60.55.002","$4,087",Omega,Constellation Quartz,123.15.27.60.55.002,Quartz,Steel,Steel,Unknown,New,Women's watch,27 mm,
3375,"TAG Heuer
カレラ CBG2A10.FT6169","$3,986",TAG Heuer,,CBG2A10.FT6169,,,,Unknown,New,Men's watch/Unisex,45 mm,
4335,"Seiko Prospex
Special Edition 1968 Prospex Great Blue Hole Watch SPB083J1","$1,111",Seiko,Prospex,SPB083J1,Automatic,Steel,Steel,2018,New,Men's watch/Unisex,44 mm,
9364,"Omega Seamaster Aqua Terra
Master Chronometer","$6,043",Omega,Seamaster Aqua Terra,220.10.38.20.01.001,,,,2023,Unworn,Men's watch/Unisex,38 mm,
12279,"Seiko
Men's SPB287J1 King Seiko Red Dial Auto Watch","$1,823",Seiko,,SPB287J1,,,,2023,New,Men's watch/Unisex,37 mm,
16591,"Omega De Ville
Quartz Gold Plaque Original Omega sticker on the back / Cal. 1365 / Ref.191 0130",$866,Omega,De Ville,,Quartz,Gold/Steel,Leather,1984,Very good,Men's watch/Unisex,35 mm,
30810,"Omega De Ville Ladymatic
Co-Axial 34 mm mit Brillanten 425.20.34.20.55.001","$12,484",Omega,De Ville Ladymatic,425.20.34.20.55.001,Automatic,Red gold,Gold/Steel,2023,New,Women's watch,34 mm,
2383,"Seiko Credor
5A70-0AEO",$214,Seiko,Credor,,,,,Unknown,Good,Women's watch,20 mm,
6895,"TAG Heuer Aquaracer 300M
新品 タグホイヤー アクアレーサー コンビ WAY2151.BD0912 SSxYG 自動巻","$2,463",TAG Heuer,Aquaracer 300M,WAY2151.BD0912,Automatic,Gold/Steel,,Unknown,New,Men's watch/Unisex,"Founded in 1860, TAG Heuer is a manufacturer that started as a sports watch, and has a close relationship with various sports, including motor sports competitions. Among them, the series with the highest waterproofness is \"Aquaracer\". This is a combination of SS and YG materials, giving it a sporty atmosphere and a gorgeous look.

Although it is new, it is an outlet product because it has a small scratch.

Case diameter: 41mm Maximum arm circumference: 19.5cm",
4485,"Tudor Black Bay
79470-0001","$3,308",Tudor,Black Bay,79470-0001,,,,2022,Good,Men's watch/Unisex,39 mm,
1743,"Panerai Radiomir Black Seal
45 Ceramic NOS 100% Full Set","$8,306",Panerai,Radiomir Black Seal,PAM 00292,,,,Unknown,Unworn,Men's watch/Unisex,45 mm,
561,"Panerai Radiomir 10 Days GMT
Pam","$7,722",Panerai,Radiomir 10 Days GMT,PAM 00323,,,,Unknown,Very good,Men's watch/Unisex,47 mm,
12836,"Audemars Piguet Royal Oak Chronograph
Panda Royal Oak Chronograph Automatic 18kt Rose Gold 26022OR.OO.D098CR.01 B&P PreOwned","$74,499",Audemars Piguet,Royal Oak Chronograph,26022OR.OO.D098CR.01,,,,Unknown,Very good,Men's watch/Unisex,,
66887,,"$24,857",Rolex,Datejust 36,126281RBR,,Gold/Steel,Gold/Steel,2023 (Approximation),,,36 x 44 mm,Unworn
5163,"Cartier Ballon Bleu 28mm
98060 CARTIER カルティエ バロンブルー SM W6900256 シルバーダイヤル PG/レザー クオーツ 当店オリジナルボックス","$4,776",Cartier,Ballon Bleu 28mm,W6900256,Quartz,,,Unknown,Good,Women's watch,28 mm,
20890,,"$31,774",Rolex,Daytona,116500LN,,Steel,Steel,2018,,,40 mm,Very good
9683,"Patek Philippe Gondolo
18K White Gold & Diamonds Lady`s Watch","$11,340",Patek Philippe,Gondolo,4868G-001,Quartz,,,Unknown,Very good,Women's watch,28 mm,
13290,,"$7,061",Rolex,Lady-Datejust,179174NG,,,,Unknown,,,26 mm,Very good
16193,"Omega Seamaster Diver 300 M
210.32.42.20.01.001","$6,100",Omega,Seamaster Diver 300 M,210.32.42.20.01.001,,,,2023,New,Men's watch/Unisex,42 mm,
14768,"Seiko 5 Sports
Kosuke Kawamura Limited x/3000","$1,094",Seiko,5 Sports,SRPJ41K1,,,,2022,Very good,Men's watch/Unisex,42.5 mm,
61197,,"$3,682",Rolex,Oyster Precision,6426,,,,1973,,,34 mm,Very good
3777,"Jaeger-LeCoultre Master Ultra Thin Moon
Automatic Q1368470","$7,400",Jaeger-LeCoultre,Master Ultra Thin Moon,Q1368470,Automatic,Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,39 mm,
4158,"TAG Heuer Carrera
Calibre Heuer 02","$6,763",TAG Heuer,Carrera,CBG2A1Z.BA0658,,,,2023 (Approximation),Unworn,Men's watch/Unisex,45 mm,
1172,"Cartier Santos
De Cartier Skeleton","$22,000",Cartier,Santos,WHSA0015,,,,2022,New,Men's watch/Unisex,39.8 mm,
13422,"Longines Master Collection
The Longines Master Colecction - Automatico - 40 mm - 2023","$1,662",Longines,Master Collection,L2.793.4.59.2,,,,2023,Very good,Men's watch/Unisex,40 mm,
7295,"Cartier Santos Dumont
WSSA0032","$5,882",Cartier,Santos Dumont,WSSA0032,,,,2022,Very good,Men's watch/Unisex,46.6 x 33.9 mm,
1919,"Audemars Piguet Royal Oak Offshore
25940 SK With Exctract From The Archives","$22,896",Audemars Piguet,Royal Oak Offshore,,,,,Unknown,Very good,,42 mm,
10055,"Hublot Big Bang
DJ Snake 411.NN.0179.RX.DJS21 LTD edition 100 pieces","$38,530",Hublot,Big Bang,411.NN.0179.RX.DJS21,,,,2021 (Approximation),New,Men's watch/Unisex,,
29089,"Omega
2400-1 (Suverän)","$2,250",Omega,,2400-1,,,,1939 (Approximation),Very good,Men's watch/Unisex,35 mm,
47350,,"$25,000",Rolex,Sky-Dweller,326934,,Steel,Steel,2023,,,42 mm,New
12739,"Seiko 5 Sports
Boruto Limited Edition 5 Sports Naruto X",$552,Seiko,5 Sports,SRPF65K1,,,,2020,New,Men's watch/Unisex,42.5 mm,
7642,"TAG Heuer Connected
SBG8A11.BT6220","$1,535",TAG Heuer,Connected,SBG8A11.BT6220,,,,2022,Unworn,Men's watch/Unisex,,
5864,"Hublot Classic
D1523.1","$2,277",Hublot,Classic,D1523.1,,,,Unknown,Very good,Men's watch/Unisex,36 mm,
37432,"Omega Speedmaster Professional Moonwatch
ALASKA PROJECT 42mm Steel White Watch 311.32.42.30.04.001 B+P","$19,993",Omega,Speedmaster Professional Moonwatch,311.32.42.30.04.001,Manual winding,Steel,,Unknown,Very good,Men's watch/Unisex,42 mm,
34392,"Omega Seamaster Aqua Terra
2502.34 AUTOMATIC CO-AXIAL ROSE GOLD MENS MINT WATCH","$3,865",Omega,Seamaster Aqua Terra,2502.34,Automatic,Steel,Steel,2000 (Approximation),Good,,42 mm,
3215,"Breitling Avenger Seawolf
Limited Yellow","$5,255",Breitling,Avenger Seawolf,M17330B2.BC05.131S.M20SS.1,Automatic,Steel,Steel,2013 (Approximation),Good,Men's watch/Unisex,"Breitling Avenger Seawolf Code Yellow Blacksteel Limited Edition





Comes with: Outer & inner box and Breitling service papers dated 2015 (no warranty card)





SKU: +165/V





 





Ref: M17330B2 or M17330 





Serial: 1441xxx





Limited Edition: 473 out of 1000 pieces





Year: Circa 2013





Dial: Black dial w/ Arabic numerals. Second-hand in \"Code Yellow\" colour. Date aperture at 3





Movement: Automatic





Crystal: Sapphire crystal





Bezel type: Unidirectional black PVD rotating bezel





Case: Black PVD \"Blacksteel\"





Case diameter: 45mm (excludes crown)





Crown: Screw-lock





Caseback: Steel





Band: Breitling rubber strap w/ Breitling quick-release deployment clasp. Cut and fitted to approx. maximum 16.5cm wrist)",
3369,"Tudor Black Bay
Pro | NEW 2023","$4,946",Tudor,Black Bay,79470-0001,,,,2023,New,Men's watch/Unisex,39 mm,
1134,"Omega Speedmaster
'Silver Snoopy Award' 50th Anniversary 42mm","$24,284",Omega,Speedmaster,310.32.42.50.02.001,Manual winding,Steel,Steel,2023,Unworn,Men's watch/Unisex,42 mm,
34071,,"$8,995",Rolex,Lady-Datejust,,,Gold/Steel,Gold/Steel,Unknown,,,31 mm,Very good
5352,"Audemars Piguet Royal Oak
6009","$8,219",Audemars Piguet,Royal Oak,,,,,1980 (Approximation),Very good,Men's watch/Unisex,28.5 x 38 mm,
17083,"Omega
Cal.30T2 1942","$3,833",Omega,,,,,,1942,Very good,Men's watch/Unisex,37 mm,
5106,"Audemars Piguet
Quantieme Perpetual 25657BC - VERY RARE (16 pcs/world) - Box + Extract + AP Service 2022","$55,089",Audemars Piguet,,,,,,1989,Very good,Men's watch/Unisex,,
33110,,Price on request,Rolex,Daytona,116509,,White gold,White gold,Unknown,,,40 mm,Unworn
46172,,"$15,800",Rolex,Datejust 41,126333,,Gold/Steel,Gold/Steel,2023,,,41 mm,New
3668,"Vacheron Constantin Overseas Dual Time
47450/B01A 9226","$26,900",Vacheron Constantin,Overseas Dual Time,47450/B01A 9226,,,,Unknown,Unworn,Men's watch/Unisex,42 mm,
65871,,"$54,070",Rolex,Submariner Date,126619LB,,White gold,White gold,2021,,,41 mm,Unworn
5431,"Longines Flagship
Automatic","$1,605",Longines,Flagship,L4.974.4.12.2,,,,2022 (Approximation),Unworn,,38.5 mm,
3371,"Zenith El Primero Chronomaster
Automatic 42mm Box & Papers","$6,722",Zenith,El Primero Chronomaster,03.2040.4061,,,,2013,Very good,Men's watch/Unisex,42 mm,
8557,"IWC Pilot Chronograph
41mm Bronze Case Automatic New 2023 IW388109","$7,100",IWC,Pilot Chronograph,IW388109,,,,2023,New,Men's watch/Unisex,41 mm,
999,"Omega Constellation
Co-axial Master","$7,570",Omega,Constellation,131.23.39.20.08.001,Automatic,Gold/Steel,,2022,New,Men's watch/Unisex,39 mm,
6431,"Richard Mille RM 011
Roberto Mancini 2021 RM11-04","$576,175",Richard Mille,RM 011,RM11-04,,,,2021,New,Men's watch/Unisex,,
6420,"Panerai Luminor Submersible
PAM 01164","$22,497",Panerai,Luminor Submersible,PAM 01164,,,,2021,Very good,Men's watch/Unisex,42 mm,
38558,,"$37,175",Rolex,Daytona,116500LN,,,,Unknown,,,40 mm,Unworn
11602,,"$4,033",Rolex,Lady-Datejust,69173,,,,1995,,,26 mm,
5454,"Omega Seamaster Diver 300 M
Chronograph 210.22.44.51.01.001 December 2022","$9,704",Omega,Seamaster Diver 300 M,210.22.44.51.01.001,Automatic,Gold/Steel,Rubber,2022,Very good,,44 mm,
14285,"Cartier Tank Française
Small 20mm Stainless Steel & 18k Yellow Gold W51007Q4","$3,795",Cartier,Tank Française,W51007Q4,Quartz,,,Unknown,Very good,Women's watch,20 mm,
1839,"TAG Heuer Aquaracer 300M
WAY201T.BA0927 - Aquaracer 300m Automatic Blue Dial Stainless Steel Men's Watch","$3,173",TAG Heuer,Aquaracer 300M,WAY201T.BA0927,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,43 mm,
41555,,"$8,761",Rolex,Datejust 36,16234,,Steel,Steel,1990 (Approximation),,,36 mm,Very good
6203,"Breitling Avenger Seawolf
E17370 Titanium 3000m","$2,640",Breitling,Avenger Seawolf,E17370,Automatic,Titanium,Titanium,Unknown,Good,Men's watch/Unisex,44 mm,
15211,"Omega Seamaster
Titan/Gold Mini 12 Diamanten","$1,139",Omega,Seamaster,,,,,Unknown,Very good,Women's watch,22 mm,
4120,"Cartier Tank Vermeil
Gold Mantel Tank Vermeil","$1,037",Cartier,Tank Vermeil,590004,Quartz,Silver,Leather,Unknown,Good,Women's watch,24 mm,
46778,,"$16,499",Rolex,Sea-Dweller Deepsea,126660,,Steel,Steel,2022,,,44 mm,Unworn
27589,,"$12,511",Rolex,Lady-Datejust,279173,,,,Unknown,,,28 mm,Unworn
9539,"Omega Seamaster Diver 300 M
Co-Axial Master","$5,473",Omega,Seamaster Diver 300 M,210.30.42.20.04.001,,,,2023 (Approximation),Unworn,Men's watch/Unisex,42 mm,
144,"TAG Heuer
Carrera 1887 Paris Special edition 43mm Cerâmica Completo","$4,251",TAG Heuer,,,,,,2014,Very good,Men's watch/Unisex,43 mm,
12498,"Breitling Superocean Heritage II 42
green","$4,889",Breitling,Superocean Heritage II 42,AB2010121L1A1,,,,2023,Unworn,Men's watch/Unisex,42 mm,
24521,,"$45,949",Rolex,Day-Date 40,228238,,Yellow gold,Yellow gold,2023,,,40 mm,New
8777,"Cartier Santos Galbée
24MM Lady Gold&Steel - Quartz - Very Good Condition","$3,288",Cartier,Santos Galbée,1567,,,,2000 (Approximation),Very good,Women's watch,24 x 35 mm,
7612,"Longines Master Collection
Automatic men's watch L28935797","$2,663",Longines,Master Collection,L2.893.5.79.7,,,,Unknown,New,Men's watch/Unisex,,
478,"TAG Heuer Carrera
Man's WBN2011.FC6484 Carrera Silver Dial Watch","$3,111",TAG Heuer,Carrera,WBN2011.FC6484,Automatic,Steel,Leather,2021,New,Men's watch/Unisex,41 mm,
4832,"Patek Philippe Aquanaut
5060","$42,982",Patek Philippe,Aquanaut,5060A-001,,,,1997,Very good,Men's watch/Unisex,35 mm,
11639,,"$19,523",Rolex,GMT-Master II,126710BLNR,,Steel,Steel,2023,,,40 mm,New
1908,"Omega
3797","$2,249",Omega,,,,,,1945 (Approximation),Very good,Men's watch/Unisex,28 x 29 mm,
9870,"Hublot Classic Fusion Ultra-Thin
515.NX.1270.LR","$9,949",Hublot,Classic Fusion Ultra-Thin,515.NX.1270.LR,Manual winding,Titanium,Leather,Unknown,Unworn,,45 mm,
14703,"Omega Seamaster
オメガ OMEGA シーマスター 300 コーアクシャル マスター クロノメーター 234.30.41.21.03.001","$5,410",Omega,Seamaster,234.30.41.21.03.001,Automatic,Steel,,Unknown,Very good,,41 mm,
15008,"Seiko Presage
SRQ025J1","$1,957",Seiko,Presage,SRQ025J1,,,,2018,Unworn,Men's watch/Unisex,42 mm,
9977,"Seiko Prospex
SRPE91K1 Automatic Prospex Turtle Gold Tone Markers",$442,Seiko,Prospex,SRPE91K1,,,,2021 (Approximation),Unworn,Men's watch/Unisex,45 mm,
11607,"Patek Philippe Annual Calendar
5396R-001 Double Sealed","$49,500",Patek Philippe,Annual Calendar,5396R-001,Automatic,Rose gold,,2008,,Men's watch/Unisex,38.5 mm,
14037,"Seiko
Prospex",$517,Seiko,,,,,,2023,Unworn,Men's watch/Unisex,,
9656,"Longines
116298 LONGINES ロンジン ヘリテージ スキンダイバー L2.822.4.56.6 ブラックダイヤル SS 自動巻き ギャランティーカード 純正ボックス","$1,522",Longines,,L2.822.4.56.6,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
143,"Tudor Black Bay Bronze
Heritage Black Bay fullset 2018","$3,427",Tudor,Black Bay Bronze,79250BM,,,,2018 (Approximation),Good,Men's watch/Unisex,43 mm,
495,"Omega Seamaster Aqua Terra
150m CoAxial Chronometer DayDate 41.5 Mm","$19,462",Omega,Seamaster Aqua Terra,231.53.42.22.02.001,Automatic,,,Unknown,New,Men's watch/Unisex,41.5 mm,
32127,,"$12,244",Rolex,Datejust 41,126300,,,,2023,,,41 x 48 mm,Unworn
5095,"Breitling Chronomat
32",Price on request,Breitling,Chronomat,A77310101A4A1,Quartz,Steel,Steel,2023,New,Women's watch,32 mm,
53623,,"$43,499",Rolex,Sky-Dweller,,,Yellow gold,Rubber,2019,,,42 mm,Unworn
5959,"Patek Philippe Nautilus
5711/1A-010","$107,056",Patek Philippe,Nautilus,5711/1A-010,,,,2011,Very good,Men's watch/Unisex,40 x 38 mm,
1786,"Jaeger-LeCoultre Master Ultra Thin Date
Q1238420","$9,339",Jaeger-LeCoultre,Master Ultra Thin Date,Q1238420,,,,2023 (Approximation),Unworn,Men's watch/Unisex,39 mm,
329,"Hublot Spirit of Big Bang
Titanium Pavé 42mm","$32,434",Hublot,Spirit of Big Bang,642.NX.0170.RX.1704,Automatic,Titanium,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,
5557,"IWC Pilot Spitfire Chronograph
IW387902","$6,412",IWC,Pilot Spitfire Chronograph,IW387902,,,,2020,Very good,Men's watch/Unisex,41 mm,
10122,,"$17,515",Rolex,Sea-Dweller 4000,116600,,,,2017,,,40 mm,Unworn
65202,,"$3,943",Rolex,Oyster Perpetual 31,77080,,Steel,Steel,2004,,,31 mm,Very good
3260,"Longines Conquest
L37162569 - Conquest VHP 41MM",$887,Longines,Conquest,L37162569,,,,Unknown,New,,,
6836,"A. Lange & Söhne Datograph
403.031 Datograph Flyback Rose Gold","$130,959",A. Lange & Söhne,Datograph,403.031,,,,Unknown,Very good,Men's watch/Unisex,39 mm,
9949,"Seiko 5 Sports
SRPJ39K1 Yuto Horigome Limited Edition Herrenuhr 43mm 10ATM",$391,Seiko,5 Sports,SRPJ39K1,Automatic,Steel,,Unknown,New,Men's watch/Unisex,43 mm,
10152,"Richard Mille
Automatic Winding Split-seconds Chronograph Rose Gold and Carbon TPT Skeleton Dial RM65-01","$425,000",Richard Mille,,RM65-01,,,,Unknown,Unworn,Men's watch/Unisex,50 mm,
3186,"IWC Portuguese Automatic
Portugieser Automatic 40 Mm IW358312","$8,633",IWC,Portuguese Automatic,IW358312,,,,2023,Unworn,Men's watch/Unisex,40.4 mm,
33935,"Omega Speedmaster Professional Moonwatch
with Snoopy dial","$19,495",Omega,Speedmaster Professional Moonwatch,,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
15046,"Breitling Superocean Heritage II 46
B20 Automatic 46 Stainless Steel Men's Watch","$5,008",Breitling,Superocean Heritage II 46,AB2020161C1S1,Automatic,,,Unknown,New,Men's watch/Unisex,46 mm,
2062,"Cartier Baignoire
Mini Baignoire 18K Yellow Gold Diamond Bezel Full Set NOS","$20,915",Cartier,Baignoire,,,,,2000 (Approximation),New,Women's watch,24 x 18 mm,
4844,"Zenith Defy
Classic Ceramic","$6,590",Zenith,Defy,49.9000.670/77.R782,,,,2022,Unworn,Men's watch/Unisex,41 mm,
19562,,"$6,726",Rolex,Oyster Perpetual Date,15200,,,,1999,,,34 mm,Very good
4650,"Longines Conquest
L37164966 - Conquest V.H.P. Quartz Blue Dial Men's Watch","$1,377",Longines,Conquest,L37164966,Quartz,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,
43205,,"$23,492",Rolex,Daytona,116520,,,,2014,,,40 mm,Unworn
31618,,"$9,649",Rolex,Datejust 31,278240,,,,2021,,,31 mm,Very good
6090,"Breitling Superocean 46
Automatic 46 BLUE - M17368D71C1S1","$4,830",Breitling,Superocean 46,M17368D71C1S1,,,,2022,New,Men's watch/Unisex,46 mm,
28894,,"$88,950",Rolex,Day-Date 36,118389,,,,2021,,,36 mm,Very good
15730,"Omega Seamaster Planet Ocean
215.30.44.21.01.001","$5,070",Omega,Seamaster Planet Ocean,215.30.44.21.01.001,Automatic,Steel,Steel,2022 (Approximation),New,Men's watch/Unisex,43.5 mm,
1756,"IWC Pilot Chronograph Top Gun
IW326906",Price on request,IWC,Pilot Chronograph Top Gun,IW326906,Automatic,Ceramic,,2023,New,Men's watch/Unisex,41 mm,
41127,,"$10,999",Rolex,Lady-Datejust,279160,,,,Unknown,,,28 mm,Unworn
1838,"Oris
Big Crown Pointer Date Bronze 80th Anniversary Edition","$2,429",Oris,,,,,,1917,New,,40 mm,
11111,"Breitling Super Avenger
Chronograph A13370","$3,772",Breitling,Super Avenger,A13370,Automatic,Steel,Steel,2007,Good,Men's watch/Unisex,48 mm,
1250,"Zenith Defy
Extreme","$19,875",Zenith,Defy,87.9100.9004/03.I001,Automatic,Rose gold,,2023,New,Men's watch/Unisex,,
27070,"Omega
1160.75.00","$6,000",Omega,,,,,,2008 (Approximation),Very good,Women's watch,22.5 mm,
10675,"Seiko Prospex
1970 Grey","$1,311",Seiko,Prospex,SPB237J1,,,,2023,New,Men's watch/Unisex,42.7 mm,
61521,,"$46,210",Rolex,Daytona,116519LN,,,,Unknown,,,40 mm,Good
1528,"IWC
IW389101","$9,344",IWC,,IW389101,,,,2023,Unworn,,44 mm,
15754,"Omega Constellation
Master Chronometer 29 Mm Constellation Manhattan 131.20.29.20.55.002","$10,318",Omega,Constellation,131.20.29.20.55.002,,,,2023,Unworn,Women's watch,29 mm,
1059,"Patek Philippe Twenty~4
7300/1200R-001","$37,363",Patek Philippe,Twenty~4,7300/1200R-001,,,,2020,New,Women's watch,36 mm,
1890,"Vacheron Constantin
ヴァシュロンコンスタンタン スケルトンクロノグラフ PT 47102/000P-7630 PT 手巻","$110,962",Vacheron Constantin,,,,,,Unknown,Good,Men's watch/Unisex,38 mm,
11912,"Omega Constellation Men
Co-axial 38mm watch 123.25.38.21.58.001","$9,517",Omega,Constellation Men,123.25.38.21.58.001,,,,Unknown,New,Men's watch/Unisex,38 mm,
21129,"Omega
Da taschino",$376,Omega,,,,,,Unknown,Fair,Men's watch/Unisex,49 mm,
14255,"Breitling Superocean Heritage II 46
B20 Automatic 46 AB2020121L1S1","$5,100",Breitling,Superocean Heritage II 46,AB2020121L1S1,,,,2023,New,Men's watch/Unisex,46 mm,
1494,"Cartier
カルティエ/Cartier ミニVLCヴァンドーム/SWISS/ホワイトローマ/Mini Vendome Louis Cartier/Swiss Letter White Roman Dial","$2,433",Cartier,,,,,,1980,Good,,20 mm,
12684,,"$11,274",Rolex,Datejust 41,126300,,,,Unknown,,,41 mm,Unworn
7551,"Seiko Astron GPS Solar
Diamond Edition Limited to 1500 GPSSolar Powered Brown Dial 8X53-0AP0-2(SBXB083)","$1,220",Seiko,Astron GPS Solar,,Quartz,,,Unknown,Good,Men's watch/Unisex,45 mm,
3857,"Seiko Astron
(セイコー) SEIKO Astron SBXY029 Solar Pure titanium watch",$636,Seiko,Astron,,,,,2022,New,,,
39673,,"$18,000",Rolex,GMT-Master II,126710BLNR,,Steel,Steel,2019,,,40 mm,Very good
489,"Vacheron Constantin Patrimony
Traditionelle Manual in Platinum on Strap with Gray Dial","$21,738",Vacheron Constantin,Patrimony,81180/000P-9539,,,,2011 (Approximation),Very good,Men's watch/Unisex,40 mm,
1478,,"$26,000",Rolex,Cellini,5071,,,,1981,,,32 x 24 mm,Very good
70761,,"$13,445",Rolex,Milgauss,116400,,Steel,Steel,2017,,,40 mm,Unworn
2045,"Vacheron Constantin
Vintage Automatic 18K Yellow Gold Watch","$7,476",Vacheron Constantin,,,,,,1970 (Approximation),Good,Men's watch/Unisex,32 mm,
497,"Omega Speedmaster Professional Moonwatch Moonphase
304.93.44.52.03.002","$19,553",Omega,Speedmaster Professional Moonwatch Moonphase,304.93.44.52.03.002,Automatic,Ceramic,Leather,2023,New,Men's watch/Unisex,44.2 mm,
19966,"Omega
1972年 アンティーク オメガ コンステレーション cal1011 クロノメーター Cライン ヴィンテージ OH済","$1,017",Omega,,,,,,1972,Good,,35 mm,
39185,"Omega Speedmaster
Chronoscope Steel Silver Dial Mens Watch 329.32.43.51.02.001 Unworn","$7,260",Omega,Speedmaster,329.32.43.51.02.001,Manual winding,Steel,Leather,2023,Unworn,Men's watch/Unisex,43 mm,
63191,,"$10,055",Rolex,Air King,126900,,Steel,Steel,2022,,,40 mm,Unworn
4554,"Omega De Ville Trésor
40mm","$12,906",Omega,De Ville Trésor,432.53.40.21.02.001,Manual winding,Yellow gold,Crocodile skin,2023,Unworn,Men's watch/Unisex,40 mm,
