id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
8258,"Cartier Calibre de Cartier Chronograph
カルティエ　W7100061　カリブル・ドゥ・カルティエクロノ　自動巻","$5,219",Cartier,Calibre de Cartier Chronograph,W7100061,Automatic,N/A,N/A,Unknown,Very good,Men's watch/Unisex,N/A,N/A,5219.0
8550,"Tudor Black Bay Bronze
79250B","$3,000",Tudor,Black Bay Bronze,79250B,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,N/A,N/A,3000.0
3936,"Panerai Luminor Marina 1950 3 Days Automatic
中古 パネライ PAM00312 ルミノール 1950 マリーナ 3デイズ 自動巻き メンズ 良品 I#122793","$3,882",Panerai,Luminor Marina 1950 3 Days Automatic,PAM00312,Automatic,Steel,N/A,Unknown,Good,Men's watch/Unisex,45 mm,N/A,3882.0
12202,"Breitling Navitimer 01
AB0120 (box&papers)","$5,981",Breitling,Navitimer 01,AB0120,Automatic,Steel,Crocodile skin,2011,Very good,Men's watch/Unisex,43 mm,N/A,5981.0
18861,"Seiko Prospex
Limited Edition Black Men's Watch SRPH13",$525,Seiko,Prospex,SRPH13,N/A,N/A,N/A,2022,New,N/A,N/A,N/A,525.0
4449,"Panerai Luminor Marina 8 Days
Brevettato PAM 590 S","$5,316",Panerai,Luminor Marina 8 Days,PAM 00590,Manual winding,Steel,Leather,2017,Good,Men's watch/Unisex,44 mm,N/A,5316.0
1685,"Cartier Santos Dumont
W2SA0017 - Santos Dumont Manual-winding Silver Dial Rose Gold Men's Watch","$11,307",Cartier,Santos Dumont,W2SA0017,Manual winding,Rose gold,Leather,Unknown,New,Men's watch/Unisex,46.6 mm,N/A,11307.0
173,N/A,Price on request,Rolex,Datejust 36,126234-0051,N/A,N/A,N/A,2023,N/A,N/A,36 mm,Unworn,0.0
9778,"Omega
コンステレーション",$504,Omega,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,24 x 19.5 mm,N/A,504.0
29991,N/A,"$16,995",Rolex,Datejust,N/A,N/A,Gold/Steel,Yellow gold,Unknown,N/A,N/A,41 mm,Good,16995.0
12726,"TAG Heuer Aquaracer 300M
CAY211B.BA0927","$2,015",TAG Heuer,Aquaracer 300M,CAY211B.BA0927,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,43 mm,N/A,2015.0
3475,"Panerai
箱付き パネライ ルミノール マリーナ デイト PAM00164 自動巻き メンズ_736973 中古","$3,320",Panerai,N/A,PAM00164,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,44 mm,N/A,3320.0
4124,"Jaeger-LeCoultre
Lady Diver ceramic/rose gold","$8,626",Jaeger-LeCoultre,N/A,N/A,N/A,N/A,N/A,2017,Very good,Women's watch,39 mm,N/A,8626.0
3056,"Oris Aquis Date
Oceano Pulito Umberto Pelizzari Official Dealer Limited 250 01 733 7730 41",Price on request,Oris,Aquis Date,01 733 7730 4105 Set,N/A,N/A,N/A,2023,New,Men's watch/Unisex,43.5 mm,N/A,0.0
8768,"IWC Portuguese Hand-Wound
Eight Days","$7,999",IWC,Portuguese Hand-Wound,IW510202,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,43 mm,N/A,7999.0
9798,"Breitling Superocean 42
Kelly Slater Limited Edition","$5,492",Breitling,Superocean 42,A173751A1O1S1,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,42 mm,N/A,5492.0
4297,"Breitling Endurance Pro
44 mm","$3,623",Breitling,Endurance Pro,X82310A51B1S1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,44 mm,N/A,3623.0
17560,N/A,"$5,135",Rolex,Lady-Datejust,69174,N/A,Steel,Steel,1999,N/A,N/A,26 mm,Very good,5135.0
3689,"Seiko Astron GPS Solar
Titanium 42.7 mm","$2,749",Seiko,Astron GPS Solar,SSH109J1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,42.7 mm,N/A,2749.0
12127,"Hublot Classic Fusion Chronograph
KING GOLD CHRONOGRAPH","$16,499",Hublot,Classic Fusion Chronograph,541.OX.7180.RX,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,42 mm,N/A,16499.0
36899,N/A,"$104,995",Rolex,Day-Date 40,228206 WRP,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Unworn,104995.0
11967,N/A,"$8,216",Rolex,Datejust 36,16234,N/A,N/A,N/A,1997,N/A,N/A,36 mm,Very good,8216.0
5673,"Omega Seamaster Aqua Terra
Shades Co-Axial Master Chronometer 34 mm","$6,430",Omega,Seamaster Aqua Terra,220.10.34.20.10.003,N/A,N/A,N/A,Unknown,New,Women's watch,34 mm,N/A,6430.0
1401,"Breitling Top Time
Vintage Chronograph 7656 TOP","$10,237",Breitling,Top Time,N/A,N/A,N/A,N/A,1976,Very good,N/A,41.5 mm,N/A,10237.0
18885,"Seiko Alpinist
Black Series \"Night\" Alpinist Limited Edition",$870,Seiko,Alpinist,SPB337J1,N/A,N/A,N/A,2023,Very good,Men's watch/Unisex,39.5 mm,N/A,870.0
7544,"TAG Heuer
1000 SERIES The Wolf of Wall Street 980.020 N","$1,323",TAG Heuer,N/A,980.020N,N/A,N/A,N/A,1995 (Approximation),Very good,Men's watch/Unisex,38 mm,N/A,1323.0
10834,"Hublot Big Bang Broderie
41MM 343.CS.6570.NR.BSK16 Diamond Auto Box/WTY #1179-3","$7,495",Hublot,Big Bang Broderie,343.SS.6570.NR.BSK16,Automatic,Steel,Textile,2018,Good,Men's watch/Unisex,41 mm,N/A,7495.0
35981,N/A,"$13,735",Rolex,Datejust 36,126200 Blue Index Jubilee,N/A,N/A,N/A,2023,N/A,N/A,36 mm,New,13735.0
37247,N/A,"$16,750",Rolex,Datejust 31,278243 OGDR6O,N/A,N/A,N/A,Unknown,N/A,N/A,31 mm,Unworn,16750.0
5182,"IWC
C83","$2,654",IWC,N/A,N/A,N/A,N/A,N/A,1939 (Approximation),Very good,N/A,N/A,N/A,2654.0
70044,N/A,"$18,905",Rolex,Yacht-Master 40,126622,N/A,Steel,Steel,2022,N/A,N/A,40 mm,New,18905.0
3156,N/A,"$15,686",Rolex,Datejust 36,116201,N/A,N/A,N/A,2000 (Approximation),N/A,N/A,36 mm,Very good,15686.0
854,N/A,"$17,750",Rolex,Datejust 41,126333,N/A,Gold/Steel,Gold/Steel,2023,N/A,N/A,41 mm,Unworn,17750.0
68325,N/A,"$24,066",Rolex,Sky-Dweller,326933-0009,N/A,N/A,N/A,2023,N/A,N/A,42 mm,Unworn,24066.0
19207,"Omega Seamaster Diver 300 M
2264.50.00","$2,451",Omega,Seamaster Diver 300 M,2264.50.00,Quartz,Steel,Steel,1998,Fair,Men's watch/Unisex,41 mm,N/A,2451.0
11777,"Breitling
ブライトリング クロノマットJSPローマンインデックスブラックマザーオブパール LTD AB0115/AB01153A1B1A1 SS 自動巻","$4,792",Breitling,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,44 mm,N/A,4792.0
67402,N/A,"$33,895",Rolex,Daytona,116518,N/A,N/A,N/A,2000,N/A,N/A,40 mm,Very good,33895.0
547,"Panerai
Submersible 2500M PAM00285 \"Ghost\" Full Set Limited Edition",Price on request,Panerai,N/A,N/A,N/A,N/A,N/A,2009,Very good,N/A,47 mm,N/A,0.0
66982,N/A,"$20,337",Rolex,Datejust 31,278384RBR BLUE ROMAN JUB,N/A,Steel,Steel,2023,N/A,N/A,31 x 37 mm,Unworn,20337.0
4749,"Breitling Chronomat
32",Price on request,Breitling,Chronomat,A77310101K1A1,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,32 mm,N/A,0.0
2202,"Omega Speedmaster
British Military ST 142.022 NAAFI 1970","$21,662",Omega,Speedmaster,N/A,Manual winding,Steel,Steel,1970,Good,N/A,42 mm,N/A,21662.0
26728,"Omega Seamaster Aqua Terra
220.10.41.21.01.001","$4,542",Omega,Seamaster Aqua Terra,220.10.41.21.01.001,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,4542.0
8315,"Seiko GS
Heritage Collection Grand Seiko 60th Anniversary SLGH003","$6,671",Seiko,N/A,N/A,Automatic,Steel,N/A,Unknown,Good,Men's watch/Unisex,40 mm,N/A,6671.0
29807,"Omega Seamaster Diver 300 M
Co-Axial Master Chronometer 42 steel rose gold blue box + papers","$7,354",Omega,Seamaster Diver 300 M,210.22.42.20.03.002,Automatic,Gold/Steel,Rubber,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,7354.0
3221,"Jaeger-LeCoultre
Futurematic 10c gold filled case","$5,728",Jaeger-LeCoultre,N/A,E501,N/A,N/A,N/A,1953 (Approximation),Very good,Men's watch/Unisex,33 x 43 mm,N/A,5728.0
39646,N/A,"$17,400",Rolex,Day-Date 36,118238,N/A,Yellow gold,Yellow gold,2001 (Approximation),N/A,N/A,36 mm,Very good,17400.0
9302,"TAG Heuer Carrera Calibre 16
CV2011","$1,840",TAG Heuer,Carrera Calibre 16,CV2011,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,41 mm,N/A,1840.0
48793,N/A,"$20,200",Rolex,GMT-Master II,126710BLNR,N/A,Steel,Steel,Unknown,N/A,N/A,40 mm,Unworn,20200.0
11495,"Hublot Classic Fusion
Automatic 38mm 568.ox.1180.ox","$26,140",Hublot,Classic Fusion,568.ox.1180.ox,Automatic,Rose gold,Rose gold,2023,New,N/A,38 mm,N/A,26140.0
56403,N/A,"$11,638",Rolex,Datejust 36,126234,N/A,N/A,N/A,2021,N/A,N/A,36 mm,Very good,11638.0
866,N/A,"$17,677",Rolex,Datejust 41,126333,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,41 mm,New,17677.0
521,"Panerai Luminor 1950
Firenze 3 Days","$31,000",Panerai,Luminor 1950,PAM 00972,N/A,N/A,N/A,2019,New,Men's watch/Unisex,47 mm,N/A,31000.0
62097,N/A,"$23,727",Rolex,Submariner Date,116610LV,N/A,Steel,Steel,2018,N/A,N/A,40 mm,Good,23727.0
8364,"IWC Ingenieur AMG
IW372504","$5,059",IWC,Ingenieur AMG,IW372504,N/A,N/A,N/A,2006,Fair,Men's watch/Unisex,42 mm,N/A,5059.0
8149,"Hublot Big Bang
440.NX.1100.NR.PLW21","$4,026",Hublot,Big Bang,440.NX.1100.NR.PLW21,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,42 mm,N/A,4026.0
27473,N/A,"$7,933",Rolex,Oyster Perpetual 36,126000,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Good,7933.0
5758,"Panerai Luminor 1950 8 Days GMT
PAM00576","$22,640",Panerai,Luminor 1950 8 Days GMT,PAM00576,Manual winding,Rose gold,Crocodile skin,Unknown,Unworn,Men's watch/Unisex,44 mm,N/A,22640.0
13120,"Longines Master Collection
Automatic 42mm","$2,029",Longines,Master Collection,L2.893.4.78.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,N/A,2029.0
7612,"Seiko GS
Grand Seiko Sport Collection","$5,835",Seiko,N/A,N/A,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40.5 mm,N/A,5835.0
12633,"Cartier Tank Louis Cartier
1141 18k Yellow Gold Factory Diamonds Quartz Ladie Watch 18mm","$14,995",Cartier,Tank Louis Cartier,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,18 mm,N/A,14995.0
2703,"Vacheron Constantin
ヴァシュロン・コンスタンタン VACHERON CONSTANTIN ラウンド 6898 K18WG無垢 ヴィンテージ レディース 腕時計手巻き シルバー","$3,661",Vacheron Constantin,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,24 mm,N/A,3661.0
3476,"TAG Heuer Connected
Calibre E4","$2,150",TAG Heuer,Connected,SBR8A11.BT6260,Quartz,Steel,Rubber,2023,New,Men's watch/Unisex,45 mm,N/A,2150.0
35429,N/A,Price on request,Rolex,Daytona,116515ln,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,0.0
8430,N/A,"$18,309",Rolex,Prince,1490,N/A,N/A,N/A,1928,N/A,N/A,25 x 42 mm,Very good,18309.0
5403,"Breitling Superocean Heritage
II B20 Automatic 44","$5,855",Breitling,Superocean Heritage,UB2030121B1S1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,44 mm,N/A,5855.0
4228,"Longines Evidenza
L2.142.4.76.2","$2,120",Longines,Evidenza,N/A,Automatic,Steel,Leather,2023,New,Women's watch,26 x 30.60 mm,N/A,2120.0
11343,N/A,"$14,107",Rolex,GMT-Master,16700,N/A,N/A,N/A,1991,N/A,N/A,40 mm,Very good,14107.0
3625,"Hublot Classic Fusion Racing Grey
Titanium Racing Grey 581.NX.7071.LR","$5,845",Hublot,Classic Fusion Racing Grey,581.NX.7071.LR,Quartz,Titanium,Leather,2023,Unworn,N/A,33 mm,N/A,5845.0
9640,"Cartier
カルティエ マストタンクSMアクアリーノ GP W1018687 GP クォーツ","$2,398",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Women's watch,"The belt is dirty. There are some small scratches, but it is in a beautiful state. We are replacing the battery. *Accessories may have scratches, dirt, or deterioration.

Case diameter about: 22x29.5mm",N/A,2398.0
29783,"Omega Constellation
Manhattan Co-Axial Master Chronometer 29 mm","$9,794",Omega,Constellation,131.20.29.20.02.002,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,29 mm,N/A,9794.0
17388,"Breitling Galactic 36
Sleek T Mother of Pearl Steel W7433012/A779 Bracelet","$2,499",Breitling,Galactic 36,W7433012/A779,N/A,N/A,N/A,Unknown,Unworn,Women's watch,36 mm,N/A,2499.0
56447,N/A,"$15,860",Rolex,Day-Date 36,1803,N/A,Yellow gold,Leather,1966 (Approximation),N/A,N/A,36 mm,Good,15860.0
4481,"Oris Divers Sixty Five
Chronograph","$2,824",Oris,Divers Sixty Five,01 771 7744 4354,Automatic,Steel,Rubber,2022,Very good,N/A,43 mm,N/A,2824.0
5950,N/A,"$3,611",Rolex,Oyster Perpetual Lady Date,6917,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,26 mm,Good,3611.0
16722,N/A,"$63,086",Rolex,GMT-Master II,126719,N/A,White gold,White gold,2023,N/A,N/A,40 mm,New,63086.0
11706,"Cartier Tank Française
LM 'Silver Roman Dial' Ref. W51005Q4 / 2302","$5,480",Cartier,Tank Française,W51005Q4,Automatic,Gold/Steel,Gold/Steel,2003,Very good,N/A,28 x 33 mm,N/A,5480.0
40415,N/A,"$42,945",Rolex,Daytona,116515ln,N/A,Rose gold,Rubber,2022,N/A,N/A,40 mm,Unworn,42945.0
3281,"Vacheron Constantin
Classic 18k 19mm watch","$5,764",Vacheron Constantin,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,19 mm,N/A,5764.0
5838,"Audemars Piguet Royal Oak Jumbo
15202ST.OO.1240ST.01","$90,668",Audemars Piguet,Royal Oak Jumbo,15202ST.OO.1240ST.01,N/A,N/A,N/A,1979,Very good,Men's watch/Unisex,39 mm,N/A,90668.0
39389,N/A,"$11,180",Rolex,Datejust 31,278274-0011,N/A,N/A,N/A,2023,N/A,N/A,31 mm,New,11180.0
6465,"Omega Constellation Ladies
Co-axial Master","$5,130",Omega,Constellation Ladies,127.10.27.20.02.001,N/A,N/A,N/A,2023,Unworn,Women's watch,27 mm,N/A,5130.0
7130,"Cartier Roadster
2618","$4,615",Cartier,Roadster,2618,N/A,N/A,N/A,2007,Good,Men's watch/Unisex,48 x 49 mm,N/A,4615.0
7504,"Omega De Ville Prestige
PRESTI GEE CO-AXIAL CHRONOMETER 32.7 MM 424.27.33.20.55.001 watch","$12,303",Omega,De Ville Prestige,424.27.33.20.55.001,N/A,N/A,N/A,Unknown,New,N/A,"Approximate total product weight ﻿: 43g


Size between lugs : 16  mm


Vertical length with lugs : 37.6  mm


Thickness : 9.4mm  _


Case : Steel ‑ red gold


Case diameter : 32.7  mm


Water resistance : 3 ATM (30 meters / 100 feet )


Dial Color: White


Crystal : Domed tempered sapphire glass


Strap type : leather strap


Strap Color : White


Strap surface : Satin-finished grained calf leather


Strap back : Calf leather


Buckle type : pin buckle


Buckle material : stainless steel",N/A,12303.0
26409,N/A,"$7,223",Rolex,Datejust Oysterquartz,17013,N/A,Gold/Steel,Gold/Steel,1991,N/A,N/A,36 x 42 mm,Very good,7223.0
6658,N/A,"$8,013",Rolex,Oyster Perpetual 28,276200,N/A,Steel,Steel,2023 (Approximation),N/A,N/A,28 x 33 mm,Unworn,8013.0
12720,"Breitling Endurance Pro
Ungetragene Endurance Pro (Rot)","$3,163",Breitling,Endurance Pro,X82310D91B1S1,N/A,N/A,N/A,2023 (Approximation),New,Men's watch/Unisex,44 mm,N/A,3163.0
3006,"Breitling Superocean 42
AUTOMATIC 42 A17375211B1S1 Watch","$4,318",Breitling,Superocean 42,A17375211B1S1,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,4318.0
8676,"TAG Heuer Carrera Calibre 1887
CAR2C12.FC6327","$5,348",TAG Heuer,Carrera Calibre 1887,CAR2C12.FC6327,Automatic,Steel,Crocodile skin,2018,Unworn,Men's watch/Unisex,45 mm,N/A,5348.0
26954,N/A,Price on request,Rolex,Sky-Dweller,336933-0001,N/A,N/A,N/A,2023,N/A,N/A,42 mm,New,0.0
28974,"Omega Speedmaster Racing
Schumacher Limited Edition","$7,620",Omega,Speedmaster Racing,3518.50.00,Automatic,Steel,Steel,2001,Very good,Men's watch/Unisex,39 mm,N/A,7620.0
14864,N/A,"$3,106",Rolex,Air King,5500,N/A,N/A,N/A,Unknown,N/A,N/A,34 mm,Fair,3106.0
8676,"Tudor Black Bay
M79470-0001","$4,095",Tudor,Black Bay,M79470-0001,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,39 mm,N/A,4095.0
13203,N/A,"$11,795",Rolex,Datejust 41,126300,N/A,Steel,Steel,2023,N/A,N/A,41 mm,New,11795.0
10932,N/A,"$26,862",Rolex,GMT-Master II,126720VTNR,N/A,Steel,Steel,2023,N/A,N/A,40 mm,Unworn,26862.0
900,"Seiko
SRPH87K1 Essentials Classic Conceptual Regular Dark Blue Silver Tone Automatic Dress Watch",$313,Seiko,N/A,SRPH87K1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,313.0
5954,"Richard Mille
ROSE GOLD CHRONOGRAPH RM 72 01 NEW",Price on request,Richard Mille,N/A,RM 72 01,N/A,N/A,N/A,2021,New,N/A,N/A,N/A,0.0
1289,"TAG Heuer Formula 1 Quartz
Chronograph 43mm",Price on request,TAG Heuer,Formula 1 Quartz,CAZ101AC.BA0842,Quartz,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,N/A,0.0
5104,Jaeger-LeCoultre Vintage,"$1,000",Jaeger-LeCoultre,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,24 mm,N/A,1000.0
1864,"IWC Portuguese Automatic
ポルトギーゼ・オートマティック IW500704","$9,616",IWC,Portuguese Automatic,IW500704,Automatic,Steel,Crocodile skin,Unknown,New,Men's watch/Unisex,42.3 mm,N/A,9616.0
27700,"Omega Speedmaster
良品 OMEGA オメガ スピードマスター クロノグラフ ダイヤベゼル 3835.72.35 自動巻き レディース_735603 中古","$2,706",Omega,Speedmaster,N/A,Automatic,Steel,Leather,Unknown,Good,Women's watch,39 mm,N/A,2706.0
3527,"TAG Heuer Carrera
Automatic Watch 39 mm Steel","$2,817",TAG Heuer,Carrera,WBN2112.BA0639,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,39 mm,N/A,2817.0
12497,"TAG Heuer
Link WT141G",$950,TAG Heuer,N/A,N/A,N/A,N/A,N/A,2003 (Approximation),Very good,Women's watch,26 mm,N/A,950.0
6434,"Patek Philippe Nautilus
5726/1A Nautilus Annual Calendar Grey Dial","$117,165",Patek Philippe,Nautilus,5726/1A,N/A,N/A,N/A,2013,Very good,N/A,40.5 mm,N/A,117165.0
37832,N/A,"$21,915",Rolex,Sky-Dweller,326934,N/A,Steel,Steel,2021,N/A,N/A,42 mm,New,21915.0
46859,N/A,"$24,599",Rolex,Daytona,116503,N/A,Gold/Steel,Gold/Steel,2023,N/A,N/A,40 mm,New,24599.0
4189,"Cartier Ronde Louis Cartier
Rose Gold","$7,477",Cartier,Ronde Louis Cartier,2889,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,36 mm,N/A,7477.0
9487,"Cartier Ronde Solo de Cartier
ロンド・ソロSM W6700355 クオーツ YG 革 シルバー文字盤 日常生活防水 女性用 434 2148103522017","$3,882",Cartier,Ronde Solo de Cartier,W6700355,Quartz,Yellow gold,Leather,Unknown,Very good,Women's watch,29 mm,N/A,3882.0
8136,"Breitling Lady J
D52065","$1,932",Breitling,Lady J,D52065,N/A,N/A,N/A,1999,Very good,Women's watch,31 mm,N/A,1932.0
9015,"Breitling Colt GMT
automaat","$2,381",Breitling,Colt GMT,A32350,N/A,N/A,N/A,2009 (Approximation),Good,Men's watch/Unisex,"40,5 x 13,6 mm",N/A,2381.0
47677,N/A,"$11,950",Rolex,Explorer II,216570,N/A,N/A,N/A,2019,N/A,N/A,42 mm,Very good,11950.0
14431,N/A,"$18,384",Rolex,Submariner Date,16610lv,N/A,Steel,Steel,2004,N/A,N/A,N/A,Very good,18384.0
28738,N/A,"$10,382",Rolex,Datejust 36,126200,N/A,Steel,Steel,2023,N/A,N/A,36 mm,New,10382.0
7737,"Audemars Piguet Millenary
Automatic 18K Gold","$17,000",Audemars Piguet,Millenary,N/A,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,35 x 39 mm,N/A,17000.0
6826,"IWC
Ultra Slim Vintage Dress Watch VWS-2076","$1,916",IWC,N/A,N/A,N/A,N/A,N/A,1973,Very good,Men's watch/Unisex,31 x 35.5 mm,N/A,1916.0
67726,N/A,"$48,584",Rolex,Daytona,116519,N/A,White gold,Crocodile skin,2009,N/A,N/A,40 mm,Very good,48584.0
15494,N/A,"$40,096",Rolex,Daytona,116519,N/A,N/A,N/A,2003 (Approximation),N/A,N/A,40 mm,Very good,40096.0
59896,N/A,"$11,211",Rolex,Datejust 36,126200,N/A,Steel,Steel,2022,N/A,N/A,36 mm,Unworn,11211.0
26205,N/A,"$4,616",Rolex,N/A,N/A,N/A,Yellow gold,Yellow gold,1976,N/A,N/A,22 mm,Very good,4616.0
33637,"Omega Speedmaster
2020 Tokyo New Full Set Limited Edition","$13,567",Omega,Speedmaster,522.30.42.30.04.001,N/A,N/A,N/A,2019,Unworn,Men's watch/Unisex,42 mm,N/A,13567.0
708,"TAG Heuer Kirium
Professional WL1316 Blue 200m Quartz Women's Watch",$399,TAG Heuer,Kirium,N/A,Quartz,Steel,Steel,1990 (Approximation),N/A,Women's watch,30 mm,N/A,399.0
12628,"Longines La Grande Classique
L4.709.2 グランドクラシック クォーツ メンズ 保証書付き_746930 中古",$424,Longines,La Grande Classique,L4.709.2,Quartz,N/A,N/A,Unknown,Fair,Men's watch/Unisex,33 mm,N/A,424.0
5604,"Tudor Black Bay
Chrono 41 Chronometer M79360N-0001 Inverted Panda - NEW","$5,750",Tudor,Black Bay,79360N-0001,N/A,N/A,N/A,2022,New,Men's watch/Unisex,41 mm,N/A,5750.0
12173,"Omega Seamaster Aqua Terra
150M Co-Axial","$6,328",Omega,Seamaster Aqua Terra,220.10.38.20.02.003,N/A,N/A,N/A,2023 (Approximation),Unworn,Women's watch,38 mm,N/A,6328.0
11413,N/A,"$29,003",Rolex,Daytona,116523,N/A,N/A,N/A,2017,N/A,N/A,40 mm,Very good,29003.0
34802,N/A,"$6,320",Rolex,Explorer,114270,N/A,Steel,Steel,Unknown,N/A,N/A,36 mm,Good,6320.0
40460,N/A,"$10,850",Rolex,Lady-Datejust,69178,N/A,N/A,N/A,Unknown,N/A,N/A,27 mm,Very good,10850.0
3641,"Cartier Tank Américaine
WSTA0043","$4,615",Cartier,Tank Américaine,WSTA0043,N/A,N/A,N/A,2022 (Approximation),Unworn,Women's watch,34.8 x 19 mm,N/A,4615.0
2138,N/A,"$17,379",Rolex,Submariner Date,16610LV,N/A,Steel,Steel,2009,N/A,N/A,40 mm,Very good,17379.0
7893,"Tudor
Prince 75403N 1959 Serial Original Bracelet 32mm Two Tone Watch","$1,299",Tudor,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,34 mm,N/A,1299.0
12467,"Cartier Panthère
Panther 18K Yellow Gold Diamonds","$14,999",Cartier,Panthère,N/A,N/A,N/A,N/A,Unknown,Very good,Women's watch,30 mm,N/A,14999.0
15074,"Longines Flagship
1989 Flagship Mens Classic Bracelet Stainless Steel & 18K Gold Watch - Papers","$1,035",Longines,Flagship,N/A,Quartz,Gold/Steel,Gold/Steel,1989,Very good,Men's watch/Unisex,31 mm,N/A,1035.0
11776,"Longines Column-Wheel Chronograph
Heritage Column Wheel Chronograph","$2,066",Longines,Column-Wheel Chronograph,L4.754.4.52.4,N/A,N/A,N/A,2012,Good,Men's watch/Unisex,41 mm,N/A,2066.0
12,"Longines Conquest Classic
L2.385.4.76.6","$1,500",Longines,Conquest Classic,L2.385.4.76.6,N/A,N/A,N/A,2021,New,Women's watch,34 mm,N/A,1500.0
28416,"Omega
Ladies 18k White Gold and Diamond Cocktail Watch","$2,564",Omega,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Women's watch,15 mm,N/A,2564.0
12986,"Audemars Piguet Royal Oak Chronograph
Titanium Platinum Grey Dial 26331IP.OO.1220IP.01 Limited to 500pcs","$107,000",Audemars Piguet,Royal Oak Chronograph,26331IP.OO.1220IP.01,Automatic,Titanium,Titanium,2019,Unworn,Men's watch/Unisex,41 mm,N/A,107000.0
5106,"Panerai
Radiomir 3 Days Platinum PAM00373 47mm","$25,957",Panerai,N/A,N/A,N/A,N/A,N/A,2012,Very good,Men's watch/Unisex,47 mm,N/A,25957.0
59168,N/A,"$12,993",Rolex,Sea-Dweller 4000,16600,N/A,N/A,N/A,1996,N/A,N/A,40 mm,Very good,12993.0
11586,N/A,"$3,518",Rolex,Oyster Precision,6430,N/A,N/A,N/A,1971,N/A,N/A,30.5 mm,N/A,3518.0
9254,"TAG Heuer Carrera Porsche Chronograph Special Edition
CBN2A1F/BA0643 カレラ キャリバー ホイヤー02 ポルシェエディション 自動巻き メンズ 美品 箱・保証書付_745717 中古","$4,158",TAG Heuer,Carrera Porsche Chronograph Special Edition,CBN2A1F/BA0643,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,43 mm,N/A,4158.0
12337,"Hublot Classic Fusion
42MM 18kt Rose Gold & Black Ceramic 542.CO.1181.RX","$9,495",Hublot,Classic Fusion,542.CO.1181.RX,Automatic,Ceramic,Rubber,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,9495.0
5782,N/A,"$18,395",Rolex,Submariner Date,16613,N/A,Gold/Steel,Gold/Steel,1986,N/A,N/A,40 mm,Very good,18395.0
25,"Tudor Black Bay Steel
Heritage Black Bay","$3,464",Tudor,Black Bay Steel,M79730-0003,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,39 mm,N/A,3464.0
4283,"Cartier Pasha C
2475 - 35mm","$3,024",Cartier,Pasha C,2475,N/A,N/A,N/A,2004,Very good,Men's watch/Unisex,35 mm,N/A,3024.0
8705,"Audemars Piguet Royal Oak Chronograph
39mm Blue Dial 26300ST","$40,000",Audemars Piguet,Royal Oak Chronograph,26300ST.OO.1110ST.04,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,39 mm,N/A,40000.0
47896,N/A,"$13,295",Rolex,Datejust 41,126334,N/A,White gold,Steel,2022,N/A,N/A,41 mm,Unworn,13295.0
