id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
64349,,"$8,563",Rolex,Lady-Datejust,179174,,,,2018,,,26 mm,Very good
3697,"Patek Philippe Annual Calendar
5147G-001","$66,126",Patek Philippe,Annual Calendar,5147G-001,,,,2023,Unworn,Men's watch/Unisex,39 mm,
3319,"Jaeger-LeCoultre Reverso
Q3978480","$8,090",Jaeger-LeCoultre,Reverso,Q3978480,,,,2018,Very good,Men's watch/Unisex,45.6 x 27.4 mm,
8394,"Tudor Fastrider Black Shield
Fast Rider Black Shield Ceramic Black Dial Rubber 42mm 42000cn Full Set","$3,750",Tudor,Fastrider Black Shield,,,,,Unknown,,,42 mm,
60240,,"$11,000",Rolex,Datejust II,116334,,Steel,Steel,2019,,,41 mm,Good
6771,"Seiko Prospex
2022 FINAL SALE Seiko PROSPEX ASIA EXCLUSIVE Green Submariner Solar Diver's Watch SNE579P1",$502,Seiko,Prospex,,,,,2021,New,Men's watch/Unisex,49.8 x 43.5 mm,
21441,,"$15,495",Rolex,Datejust 36,116233,,,,2019,,,36 mm,Unworn
6332,,"$110,591",Rolex,Day-Date 40,228238-0061,,,,Unknown,,,40 mm,New
7546,"TAG Heuer Formula 1 Calibre 6
WAZ2112.FT8023","$1,323",TAG Heuer,Formula 1 Calibre 6,WAZ2112.FT8023,,,,2019,Very good,Men's watch/Unisex,41 x 47 mm,
487,"Omega Constellation Ladies
CoAxial Chronometer 27 Mm","$8,722",Omega,Constellation Ladies,123.25.27.20.57.004,Automatic,Steel,Steel,2023,New,Women's watch,27 mm,
12322,"Seiko
Men's SSC759J1 Prospex Blue Dial Watch",$643,Seiko,,SSC759J1,,,,2022,New,Men's watch/Unisex,44.5 mm,
50469,,"$9,650",Rolex,Datejust 41,126300,,,,2020,,,41 mm,Very good
2588,"Longines Elegant
L4.309.5.88.7","$3,845",Longines,Elegant,L4.309.5.88.7,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,25.5 mm,
1631,"Patek Philippe Twenty~4
4910/1200A-010","$18,242",Patek Philippe,Twenty~4,4910/1200A-010,,,,Unknown,New,Women's watch,,
3467,"Audemars Piguet Royal Oak
Unworn Full Set 15510ST","$53,827",Audemars Piguet,Royal Oak,15510ST.OO.1320ST.08,,,,2023,New,Men's watch/Unisex,41 mm,
20960,"Omega Speedmaster
オメガ スピードマスター プロフェッショナル 310.63.42.50.10.001 グリーン","$22,993",Omega,Speedmaster,310.63.42.50.10.001,Manual winding,Yellow gold,Leather,Unknown,Very good,,42 mm,
2667,"Hublot Big Bang
One Click Steel White Pave 33 mm","$22,255",Hublot,Big Bang,485.SE.2010.RW.1604,,,,Unknown,New,Women's watch,33 mm,
879,"Zenith El Primero Chronomaster
24.2040.400/27.R796 - Chronomaster El Primero Chronograph Automatic Grey Dial Men's Watch","$6,622",Zenith,El Primero Chronomaster,24.2040.400/27.R796,Automatic,Ceramic,Calf skin,Unknown,New,Men's watch/Unisex,42.00 mm,
15115,"Seiko Prospex
SLA047J1 140th aniversary limited edition","$2,993",Seiko,Prospex,SLA047J1,,,,2021,Very good,Men's watch/Unisex,,
33957,,"$75,500",Rolex,Day-Date 40,228345RBR,,Rose gold,Rose gold,2022,,,40 x 48 mm,New
5784,"Seiko King
kingseiko SDKS005 SPB283J1 Mechanical stainless watch","$1,464",Seiko,King,,,,,2022,New,,,
17627,,"$3,634",Rolex,Oysterdate Precision,6694,,,,Unknown,,,34 mm,Very good
40081,,"$13,475",Rolex,Datejust 41,126334,,Steel,Steel,2022,,,41 mm,Unworn
17833,"Breitling Transocean Chronograph Unitime
AB0510U4/BB62","$6,095",Breitling,Transocean Chronograph Unitime,AB0510U4/BB62,,,,2012,Good,Men's watch/Unisex,46 mm,
23660,,"$18,400",Rolex,Datejust 41,126331,,Gold/Steel,Gold/Steel,2023,,,41 mm,New
496,"Breitling Chronomat
32 A77310101K1A1","$4,705",Breitling,Chronomat,A77310101K1A1,,,,2023,New,Women's watch,32 mm,
8961,"Cartier Ballon Bleu 40mm
de Cartier 40mm Blue Sunray Steel Men’s Watch","$6,700",Cartier,Ballon Bleu 40mm,WSBB0061,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
9803,"Longines Spirit
L3.811.1.53.2","$3,030",Longines,Spirit,L3.811.1.53.2,,,,2023,New,Men's watch/Unisex,42 mm,
39038,"Omega Speedmaster Date
Panda Dial Steel Mens Watch 323.30.40.40.04.001 Box Card","$4,990",Omega,Speedmaster Date,323.30.40.40.04.001,Automatic,Steel,Steel,2012,Very good,Men's watch/Unisex,40 mm,
50459,,"$10,250",Rolex,Datejust 36,116233 IVRY JUB AR JUB,,,,2007,,,36 mm,Very good
6801,"Hublot Big Bang
Integral 451.NX.1170.NX","$23,176",Hublot,Big Bang,451.NX.1170.NX,,,,2023,Unworn,Men's watch/Unisex,42 mm,
581,"Zenith Elite
Platinum Chronometer 39.0240.655/01 Full Set","$7,188",Zenith,Elite,,,,,1990 (Approximation),Very good,,35.5 mm,
15733,"Seiko GS
美品 箱・保証書付き SEIKO セイコー グランドセイコー キャリバー9S 20周年記念モデル SBGJ229/9S86-00H0 自動巻き メンズ_737744 中古","$10,048",Seiko,,,Automatic,Ceramic,Ceramic,Unknown,Good,Men's watch/Unisex,46 mm,
10151,"Cartier Tank Vermeil
5057001","$3,172",Cartier,Tank Vermeil,5057001,Quartz,,,Unknown,Very good,Women's watch,21 x 28 mm,
31401,"Omega Speedmaster '57
オメガ OMEGA スピードマスター '57 コーアクシャル クロノメーター クロノグラフ 41.5MM331.10.42.51.01.001","$5,772",Omega,Speedmaster '57,331.10.42.51.01.001,Automatic,Steel,,Unknown,Unworn,Men's watch/Unisex,41.5 mm,
10108,,"$11,850",Rolex,Oyster Perpetual 36,126000,,Steel,Steel,2023 (Approximation),,,36 mm,Unworn
11505,"Audemars Piguet Royal Oak Offshore Chronograph
Selfwinding Chronograph 44mm Rose Gold 26405NR 2021 New","$68,975",Audemars Piguet,Royal Oak Offshore Chronograph,26405NR.OO.A002CA.01,,,,2021,New,Men's watch/Unisex,44 mm,
17819,"Seiko Presage
Craftsmanship Series Green \"urushi\" Limited Edition","$1,900",Seiko,Presage,,Automatic,Steel,Leather,2023,Unworn,Men's watch/Unisex,40.5 mm,
4255,"Seiko
5SPORTS Mechanical Men's Metal Watch Band SBSA231 2023.05released",$233,Seiko,,SBSA231,,,,2023,New,,,
7890,"TAG Heuer Carrera Calibre 1887
car2012.fc6236","$2,243",TAG Heuer,Carrera Calibre 1887,car2012.fc6236,,,,2015,Very good,Men's watch/Unisex,43 mm,
12452,"Omega Speedmaster Professional Moonwatch
Dark Side Of The Moon Moonwatch","$13,681",Omega,Speedmaster Professional Moonwatch,311.92.44.51.01.005,,,,2023 (Approximation),Unworn,Men's watch/Unisex,44.25 mm,
30305,,"$6,602",Rolex,Datejust 36,1601,,,,1973,,,36 mm,Very good
1724,"IWC Portofino Chronograph
IW391031","$6,791",IWC,Portofino Chronograph,IW391031,,,,2023 (Approximation),Unworn,Men's watch/Unisex,42 mm,
7580,"Breitling Chrono-Matic
44mm","$3,106",Breitling,Chrono-Matic,A41360,,,,Unknown,Fair,Men's watch/Unisex,44 mm,
8065,"Patek Philippe
Geneve 18K Yellow Gold watch","$5,900",Patek Philippe,,,,,,Unknown,Good,,29.5 mm,
12942,,"$32,956",Rolex,Submariner Date,16610LV,,Steel,Steel,2004,,,40 mm,New
3736,"Tudor Black Bay 54
Schwarz 79000 Full-Set 2023","$5,349",Tudor,Black Bay 54,79000N,Automatic,Steel,,2023,New,,37 mm,
30542,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer 2021 Model NEW","$5,844",Omega,Speedmaster Professional Moonwatch,310.32.42.50.01.002,,,,2021,New,Men's watch/Unisex,42 mm,
14887,Breitling Automatic 45 Seawolf Night Mission V17319101B1X2,,Breitling,Avenger Seawolf,,,,,"2022, 2023",,Men's watch/Unisex,,
3951,"Zenith Chronomaster Sport
El Primero Chronomaster Sport Chronograph - Full set 2021","$10,350",Zenith,Chronomaster Sport,03.3100.3600/21.M3100,,,,2021,Very good,Men's watch/Unisex,41 mm,
1464,"Breitling Super Avenger
Chronograph 48","$5,651",Breitling,Super Avenger,A13375101B1X1,Automatic,Steel,Calf skin,2023,New,Men's watch/Unisex,48 mm,
5409,"Seiko Astron GPS Solar
SBXC011 - Astron Eco-Drive Black Dial Ceramic Men's Watch","$2,164",Seiko,Astron GPS Solar,SBXC011,,,,Unknown,Unworn,Men's watch/Unisex,43.5 mm,
15423,,"$23,420",Rolex,Daytona,116520,,,,2010 (Approximation),,,40 mm,Very good
13404,,"$129,336",Rolex,Daytona,116506 PT,,,,Unknown,,,38 mm,Good
17295,"Omega Seamaster
135.011","$1,015",Omega,Seamaster,135.011,Manual winding,Steel,Steel,1964 (Approximation),Very good,Men's watch/Unisex,34 mm,
2230,"Jaeger-LeCoultre Master Control
145.8.89","$2,645",Jaeger-LeCoultre,Master Control,145.8.89,,,,Unknown,Fair,,34 x 40 mm,
3999,"Cartier
カルティエ WJ2002W3 ミニ トノー ラニエール 文字盤ダイヤモンド 腕時計 K18ホワイトゴールド/K18WG レディース","$4,542",Cartier,,,,,,Unknown,Very good,Women's watch,16 x 31.7 mm,
11000,"Hublot Big Bang 44 mm
301.SX.710.RX Stainless Steel with Blue Blue Dial and Blue Structured Rubber Watch","$9,950",Hublot,Big Bang 44 mm,301.SX.710.RX,Automatic,Steel,Rubber,Unknown,Unworn,Men's watch/Unisex,44 mm,
10766,"Omega De Ville Trésor
Quartz 36 mm","$5,746",Omega,De Ville Trésor,428.17.36.60.05.001,Quartz,Steel,,2023,New,Women's watch,36 mm,
756,"Longines Elegant
Collection","$2,254",Longines,Elegant,L4.911.4.11.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,
15361,"Seiko
King Seiko Automatic - Inzahlungnahme möglich","$1,577",Seiko,,SPB281J1,,,,2023,New,Men's watch/Unisex,37 mm,
6901,"IWC Portofino Automatic
IW356502","$3,557",IWC,Portofino Automatic,IW356502,,,,2015,Very good,Men's watch/Unisex,40 mm,
7731,"IWC Big Ingenieur
Full Set - IW500501","$8,633",IWC,Big Ingenieur,IW500501,Automatic,Steel,Crocodile skin,2011,Very good,Men's watch/Unisex,"45,5 mm",
13041,"Cartier Ballon Blanc
De Cartier Diamond Bezel Leather Strap 30mm Roman Dial Quartz W4BL0003",Price on request,Cartier,Ballon Blanc,W4BL0003,,,,2022,Unworn,Women's watch,30 mm,
14817,"Cartier Roadster
XL Chronograph","$6,500",Cartier,Roadster,2618,,,,Unknown,Very good,Men's watch/Unisex,43 mm,
49672,,"$8,509",Rolex,Datejust 31,178243,,Gold/Steel,Gold/Steel,2002,,,31 mm,Good
7099,"IWC Pilot Chronograph Top Gun
IW389105","$13,919",IWC,Pilot Chronograph Top Gun,IW389105,,,,2023,Unworn,Men's watch/Unisex,44.5 mm,
15731,"Cartier
Prive Collection Cloche De Cartier Limited Edition WGCC0003","$36,950",Cartier,,WGCC0003,,,,2022,Very good,Men's watch/Unisex,38 mm,
9302,"Seiko 5 Sports
Field Military Negro/nylon",$325,Seiko,5 Sports,SRPG37K1,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,40 mm,
9685,"Audemars Piguet Royal Oak Offshore Chronograph
42mm 26470ST Black Dial","$26,000",Audemars Piguet,Royal Oak Offshore Chronograph,26470ST.OO.A101CR.01,,,,2016,Very good,Men's watch/Unisex,42 x 54 mm,
6943,"Tudor Pelagos
39mm","$5,169",Tudor,Pelagos,25407N,,,,2022,Unworn,Men's watch/Unisex,39 mm,
70568,,"$67,368",Rolex,Daytona,116508,,,,2019,,,40 mm,Good
5329,"Omega Seamaster Aqua Terra
150m Co?Axial Master Chronome 220.10.38.20.53.001","$6,305",Omega,Seamaster Aqua Terra,220.10.38.20.53.001,Automatic,Steel,Steel,2023,Unworn,,38 mm,
32224,"Omega Speedmaster
18k Automatik","$3,249",Omega,Speedmaster,BA 166.0285,Automatic,Yellow gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,35 mm,
53312,,"$7,750",Rolex,Datejust 36,16013,,,,Unknown,,,36 mm,Very good
4693,"Seiko
(セイコー) SSVV019",Price on request,Seiko,,,,,,Unknown,New,,,
3231,,Price on request,Rolex,Daytona,116509,,,,Unknown,,,40 mm,Unworn
17502,"Breitling Navitimer 01
Grey Dial Limited Edition Mens Watch AB0121 Box Papers","$6,660",Breitling,Navitimer 01,AB0121,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,43 mm,
54874,,"$10,995",Rolex,GMT-Master II,,,Steel,Steel,Unknown,,,40 mm,Good
17395,"Seiko Prospex
1965 Diver SPB143J1","$1,357",Seiko,Prospex,SPB143J1,,,,2023,New,Men's watch/Unisex,40.5 mm,
7072,"Seiko Brightz
SAGZ109 Solar Radio Correction Watch",$746,Seiko,,,,,,2020,New,,,
31585,,"$4,232",Rolex,Oyster Perpetual Date,15200,,,,1990 (Approximation),,,34 mm,Very good
11740,"Breitling Skyracer
Chronograph Ref. A27362","$3,300",Breitling,Skyracer,A27362,,,,Unknown,Very good,Men's watch/Unisex,43.5 mm,
4044,,"$50,121",Rolex,Daytona,116519LN,,White gold,Rubber,2023,,,40 mm,New
3279,"Oris Artelier Date
Grande Date","$1,729",Oris,Artelier Date,,Automatic,Steel,Leather,2005,Very good,Men's watch/Unisex,39 mm,
472,"Hublot Classic Fusion Chronograph
Bracelet King Gold Full Pavé 45mm",Price on request,Hublot,Classic Fusion Chronograph,520.OX.9010.OX.3704,Automatic,Rose gold,Rose gold,2023,Unworn,Men's watch/Unisex,45 mm,
26066,,"$27,951",Rolex,Daytona,16518G,,,,Unknown,,,40 mm,Very good
9663,,"$12,709",Rolex,GMT-Master II,16710,,,,Unknown,,,40 mm,Good
9104,"Hublot Classic Fusion Aerofusion
525.OX.0180.RX.1704.ORL19","$49,720",Hublot,Classic Fusion Aerofusion,525.OX.0180.RX.1704.ORL19,Automatic,Rose gold,Rubber,2022,Very good,Men's watch/Unisex,45 mm,
50291,,"$83,500",Rolex,Daytona,116505,,Rose gold,Rose gold,Unknown,,,40 mm,Unworn
31850,"Omega Constellation Ladies
オメガ OMEGA コンステレーション コーアクシャル クロノメーター 27mm123.55.27.20.55.005","$19,225",Omega,Constellation Ladies,123.55.27.20.55.005,Automatic,Red gold,,Unknown,Unworn,Women's watch,27 mm,
47051,,"$20,900",Rolex,Yacht-Master II,116680,,Steel,Steel,2023,,,44 mm,New
5732,"IWC Big Pilot
IW329301","$8,518",IWC,Big Pilot,IW329301,,,,2023,Unworn,Men's watch/Unisex,43 mm,
20928,,"$24,252",Rolex,GMT-Master II,126711CHNR,,Gold/Steel,Gold/Steel,2023,,,40 mm,Unworn
6154,"Richard Mille
RM 033 Rose Gold Rubber Strap 2019","$104,767",Richard Mille,,RM 033,,,,2019,Very good,Men's watch/Unisex,45.7 mm,
11628,"Cartier Santos
Ronde","$11,825",Cartier,Santos,Cartier Santos Ronde,,,,1994,Very good,Men's watch/Unisex,29 mm,
9238,"Breitling Superocean II 42
A17365C9/BD67","$3,207",Breitling,Superocean II 42,A17365C9/BD67,,,,2017,Very good,Men's watch/Unisex,42 mm,
22,"Panerai Luminor 1950 10 Days GMT
Quaranta 40mm",Price on request,Panerai,Luminor 1950 10 Days GMT,PAM01270,Automatic,Steel,Crocodile skin,2023,Unworn,Men's watch/Unisex,40 mm,
2469,"Panerai Radiomir 1940 3 Days
S/Steel Black Dial 47mm PAM00514 (2020)","$5,724",Panerai,Radiomir 1940 3 Days,PAM 00514,Manual winding,Steel,Leather,2020,Very good,Men's watch/Unisex,47 mm,
3629,"Breitling Superocean Heritage
Men's UB2010121B1S1 Superocean Heritage II B20 Watch","$6,233",Breitling,Superocean Heritage,UB2010121B1S1,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,42 mm,
47559,,"$38,500",Rolex,Submariner Date,116613LB,,Yellow gold,,2015,,,40 mm,
15658,"Breitling Chronomat 44
Steel Gray Dial Automatic Mens Watch AB011012/F546-375A","$5,499",Breitling,Chronomat 44,,,,,2009,Very good,Men's watch/Unisex,44 mm,
7510,"Cartier Santos
WSSA0037","$9,077",Cartier,Santos,WSSA0037,,,,2022,Good,Men's watch/Unisex,39.8 mm,
9480,"Longines
ロンジン ラウンドフェイス 腕時計 K18イエローゴールド/革 メンズ","$1,292",Longines,,,,,,Unknown,Very good,Men's watch/Unisex,32.3 x 35.7 mm,
12321,,"$24,350",Rolex,GMT-Master II,116710BLNR,,Steel,Steel,2018 (Approximation),,,40 mm,Very good
8901,"IWC GST
Perpetual Calendar 43mm Steel Silver Dial Mens Watch IW3756-07","$10,499",IWC,GST,,,,,2008,Very good,Men's watch/Unisex,43 mm,
10017,"IWC Portofino Automatic
IW458108 Roman 18k Factory Diamonds 37mm Rose Gold Watch","$8,950",IWC,Portofino Automatic,IW458108,Automatic,Rose gold,Leather,2015,Very good,Women's watch,37 mm,
11603,"Omega Seamaster Planet Ocean
232 30 38 20 01 001 ボーイズ","$3,284",Omega,Seamaster Planet Ocean,232 30 38 20 01 001,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,38 mm,
4018,"Zenith
Chronograph Vintage 50s - chrono tri-compax gold 18kt","$2,875",Zenith,,,,,,1952 (Approximation),Very good,Men's watch/Unisex,"36,5 x 45 mm",
12819,"Audemars Piguet Royal Oak Offshore Chronograph
\"Survivor\" Limited Edition","$28,400",Audemars Piguet,Royal Oak Offshore Chronograph,26165IO.OO.A002CA.01,Automatic,Titanium,,Unknown,,Men's watch/Unisex,44 mm,
1150,"Tudor 1926
91650-0005 - 1926 Stainless Steel Automatic White Dial Men's Watch","$1,924",Tudor,1926,91650-0005,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,
3752,"Zenith Star
9647508",$460,Zenith,Star,,,,,1969 (Approximation),Very good,Men's watch/Unisex,35 x 36.8 mm,
10893,"TAG Heuer Monaco
01 Chronograph CBL2111-0","$5,980",TAG Heuer,Monaco,,Automatic,Steel,,2021,Very good,Men's watch/Unisex,39 mm,
4202,"Breitling Avenger
Automatic 43","$3,796",Breitling,Avenger,A17318101C1X2,,,,2023 (Approximation),Unworn,Men's watch/Unisex,43 mm,
59875,,"$20,337",Rolex,GMT-Master II,16710,,Steel,Steel,2008,,,40 mm,Very good
1243,"Hublot Techframe Ferrari Tourbillon Chronograph
408.NI.0123.RX","$103,399",Hublot,Techframe Ferrari Tourbillon Chronograph,408.NI.0123.RX,Manual winding,Titanium,Rubber,2019,Unworn,Men's watch/Unisex,45 mm,
1110,"Oris Artelier Pointer Day Date
01 755 7742 4051 5 21 88","$1,824",Oris,Artelier Pointer Day Date,,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
5858,"Hublot Classic Fusion Chronograph
520.NX.1171.NX","$12,479",Hublot,Classic Fusion Chronograph,,Automatic,Titanium,Titanium,2023,New,Men's watch/Unisex,,
4497,"Zenith Pilot
Type 20 SPECIAL LIMITED","$17,114",Zenith,Pilot,95.2420.5011/21.C723,,,,2012,Unworn,Men's watch/Unisex,"57,5 mm",
16340,"Seiko Brightz
SAGA254/8B63-0AJ0 ブライツ フライトエキスパート 2018限定モデル ソーラー電波 メンズ 内箱・保証書付き_748819 中古",$386,Seiko,,,,,,Unknown,Fair,Men's watch/Unisex,43 mm,
9635,"TAG Heuer SLR
中古 タグホイヤー TAG HEUER CAG2111.BA0253 SLR メルセデス・ベンツ クロノグラフ 自動巻き メンズ 良品 P#124166","$2,081",TAG Heuer,SLR,CAG2111.BA0253,Automatic,Steel,,Unknown,Good,Men's watch/Unisex,45 mm,
10678,"Patek Philippe Annual Calendar
5396R-001","$49,000",Patek Philippe,Annual Calendar,5396R-001,,,,Unknown,Unworn,Men's watch/Unisex,38 mm,
4168,"Patek Philippe Annual Calendar Chronograph
5905P-014 Platinum Limited Edition Green Annual Calendar","$1,002,750",Patek Philippe,Annual Calendar Chronograph,,,,,2020 (Approximation),Unworn,Men's watch/Unisex,42 mm,
9014,"TAG Heuer Formula 1 Calibre 16
CAZ2010-0 フォーミュラ1 キャリバー16 クロノグラフ 自動巻き メンズ 755325 中古","$1,067",TAG Heuer,Formula 1 Calibre 16,CAZ2010-0,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,44 mm,
13307,"Breitling Navitimer 1 B01 Chronograph
43 AB0121211B1A1","$7,477",Breitling,Navitimer 1 B01 Chronograph,AB0121211B1A1,,,,2021,Very good,Men's watch/Unisex,43 mm,
12624,"Audemars Piguet Royal Oak Dual Time
Power Reserve Steel Mens Watch 26120ST","$52,510",Audemars Piguet,Royal Oak Dual Time,26120ST.00.1220ST.03,Automatic,,,Unknown,Very good,Men's watch/Unisex,39 mm,
6624,"Longines Legend Diver
L37744506","$2,579",Longines,Legend Diver,L37744506,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
9604,"Patek Philippe Perpetual Calendar
5320G-001 Cream Dial","$72,500",Patek Philippe,Perpetual Calendar,5320G-001,,,,2021,Unworn,Men's watch/Unisex,40 mm,
5220,"Oris Aquis GMT Date
43.5 Mm 01 798 7754 4135-07 8 24 05peb","$2,713",Oris,Aquis GMT Date,01 798 7754 4135-07 8 24 05PEB,Automatic,Steel,Steel,Unknown,New,,43.5 mm,
48142,,"$51,550",Rolex,Yacht-Master II,116688,,Yellow gold,Yellow gold,2021,,,44 mm,New
41828,,"$4,150",Rolex,Lady-Datejust,69173,,,,1990 (Approximation),,,26 mm,Fair
3357,"Seiko
Rare [MINT] SEIKO ALBA MickyMouse QZ Y143-602A UNISEX Watch JAPAN W924 JDM",$199,Seiko,,,,,,Unknown,Very good,Men's watch/Unisex,36 mm,
5604,Omega Genève,$683,Omega,Genève,,,,,1973 (Approximation),Good,Men's watch/Unisex,34 x 40 mm lug to lug mm,
30704,,"$4,176",Rolex,Lady-Datejust,69174,,,,Unknown,,,26 mm,Very good
5575,"Longines Elegant
Collection Automatic 34.5 Mm","$2,522",Longines,Elegant,L4.312.4.87.6,,,,2022,Unworn,Women's watch,,
8856,"Breitling Chronomat
B13047","$1,610",Breitling,Chronomat,B13047,,,,1990 (Approximation),Fair,Men's watch/Unisex,39 mm,
368,"Zenith Defy Skyline
Black Dial 2022 LIKE NEW","$7,764",Zenith,Defy Skyline,03.9300.3620/21.I001,,,,2022,Very good,Men's watch/Unisex,41 mm,
24818,"Omega Constellation
168.017 コンステレーション Cal.561 自動巻き メンズ 748900 中古",$603,Omega,Constellation,168.017,Automatic,Steel,Leather,Unknown,Fair,Men's watch/Unisex,34 mm,
5305,"Oris Tubbataha Limited Edition
Aquis TUBBATAHA LIMITED EDITION 2000 Pieces 500m Blue Dial Swiss Automatic","$2,495",Oris,Tubbataha Limited Edition,,,,,Unknown,Very good,,46 mm,
34413,,"$32,995",Rolex,Daytona,,,White gold,Rubber,Unknown,,,40 mm,Very good
1601,,"$11,419",Rolex,Datejust 41,126300,,Steel,Steel,2023,,,41 mm,New
17224,"Seiko GS
(セイコー) グランドセイコー スポーツ GMT メカニカル ハイビート 36000 保証期間中(2021.07)","$4,420",Seiko,,,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,44.2 mm,
57474,,"$33,989",Rolex,Daytona,116500LN,,Steel,Steel,2023,,,40 mm,New
5107,"Seiko
SRPD76K1 - 5 Sports Automatic Black Dial Men's Watch",$300,Seiko,,SRPD76K1,,,,Unknown,Unworn,Men's watch/Unisex,42.5 mm,
8988,,"$47,962",Rolex,Submariner Date,126619LB,,White gold,White gold,2022,,,41 mm,Unworn
3490,"Vacheron Constantin Overseas
Tourbillon Stainless Steel 6000V/110A-B544","$114,000",Vacheron Constantin,Overseas,6000V/110A-B544,Automatic,Steel,Steel,2020,Very good,,42.5 mm,
8559,"Breitling Superocean 46
Automatic 46","$5,636",Breitling,Superocean 46,M17368D71I1S1,,,,2019,New,Men's watch/Unisex,46 mm,
20284,,"$8,091",Rolex,Datejust 36,16014,,,,1981,,,36 mm,Good
3385,"Breitling
ブライトリング クロノマット グリーンダイヤル 100本限定 時計 腕時計 メンズ 自動巻 SS 緑 ライダータブ A13348 仕上済","$2,455",Breitling,,,,,,Unknown,Very good,Men's watch/Unisex,39 mm,
40951,,"$10,950",Rolex,Datejust 36,116200,,,,2006,,,36 mm,Very good
1098,"Cartier Pasha
パシャC クリスマス限定モデル PashaC Christmas Limited Edition","$1,841",Cartier,Pasha,W3106499,Automatic,Steel,,2003,Fair,Men's watch/Unisex,35 mm,
4913,"Hublot Big Bang
Integral Jewellery",Price on request,Hublot,Big Bang,451.VX.1130.VX.9804,Automatic,Yellow gold,Yellow gold,2023,New,,42 mm,
5424,"TAG Heuer Carrera Lady
36mm","$2,841",TAG Heuer,Carrera Lady,WBK1318.BA0652,,,,2022,New,Women's watch,36 mm,
2574,"Oris Divers Sixty Five
01 733 7720 4055-07 5 21 02",Price on request,Oris,Divers Sixty Five,01 733 7720 4055-07 5 21 02,,,,2023,Unworn,Men's watch/Unisex,42 mm,
58583,,Price on request,Rolex,Datejust 36,16000,,,,1986,,,36 mm,Very good
59353,,"$12,850",Rolex,Submariner Date,16613,,,,2003,,,40 mm,Good
65517,,"$6,440",Rolex,Datejust 36,16220,,,,1989,,,36 mm,Very good
3096,"IWC Portofino Automatic
IW356523 - Blue Dial","$5,179",IWC,Portofino Automatic,IW356523,,,,2022,New,Men's watch/Unisex,40 mm,
9767,"Cartier Pasha C
Chronograph Factory Diamonds","$13,036",Cartier,Pasha C,1354,,,,Unknown,Good,Men's watch/Unisex,35 mm,
3448,"Audemars Piguet Code 11.59
By Audemars Piguet Selfwinding",Price on request,Audemars Piguet,Code 11.59,26393CR.OO.A002KB.01,,,,2023 (Approximation),Unworn,Men's watch/Unisex,41 mm,
5617,"Richard Mille RM 061
'Yohan Blake' RM 061-01",Price on request,Richard Mille,RM 061,RM 061-01,Manual winding,Ceramic,Rubber,Unknown,Unworn,Men's watch/Unisex,50 mm,
17898,,"$5,643",Rolex,Datejust Oysterquartz,17013,,Gold/Steel,Gold/Steel,1981,,,36 x 42 mm,Very good
313,,"$10,258",Rolex,Datejust 36,126200-0018,,,,2023,,,36 mm,Unworn
11136,"Hublot Classic Fusion
42mm 548.NX.1170.NX","$7,480",Hublot,Classic Fusion,548.NX.1170.NX,Automatic,Titanium,Titanium,Unknown,Unworn,Men's watch/Unisex,42 mm,
26420,"Omega Speedmaster Date
Chronograph Grau Full-Set 2012","$3,751",Omega,Speedmaster Date,323.30.40.40.06.001,Automatic,Steel,Steel,2012,Very good,Men's watch/Unisex,40 mm,
49623,,"$10,875",Rolex,Explorer,124270,,,,2022,,,36 mm,Very good
5926,"Jaeger-LeCoultre Reverso
Collection Duetto Night and Day 25mm 18k White Gold Diamond Bezel Full Set","$14,735",Jaeger-LeCoultre,Reverso,,Manual winding,White gold,White gold,Unknown,Very good,,25 x 40 mm,
11002,"TAG Heuer
4000 Professional","$1,179",TAG Heuer,,,,,,1998 (Approximation),Good,Men's watch/Unisex,40 mm,
26908,,"$62,645",Rolex,Sky-Dweller,326938,,,,2022,,,42 mm,New
3303,"Tudor Black Bay GMT
79830RB","$3,233",Tudor,Black Bay GMT,79830RB,Automatic,Steel,Steel,2019 (Approximation),Very good,Men's watch/Unisex,41 mm,
2234,"Longines Record
Automatic","$2,103",Longines,Record,L2.820.4.96.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,38.5 mm,
330,"IWC Pilot Chronograph
Pilot's Chronograph 41mm","$7,586",IWC,Pilot Chronograph,IW388101,Automatic,Steel,Calf skin,2023,Unworn,Men's watch/Unisex,41 mm,
