id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
64926,N/A,"$78,525",Rolex,Daytona,116509,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,78525.0
1845,"Vacheron Constantin Fiftysix
Blue Dial 4600E 110A-B487 NEW - FULL SET","$19,492",Vacheron Constantin,Fiftysix,4600E/110A-B487,Automatic,Steel,Steel,2022,Unworn,Men's watch/Unisex,40 mm,N/A,19492.0
1445,"Hublot Big Bang Unico
Red Magic Limited Edition 42mm","$28,064",Hublot,Big Bang Unico,441.CF.8513.RX,Automatic,Ceramic,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,N/A,28064.0
11922,"Breitling Avenger
Chronograph 45 Stahl - Schwarz","$5,004",Breitling,Avenger,A13317101B1X1,Automatic,Steel,Textile,2023,New,Men's watch/Unisex,45 mm,N/A,5004.0
4441,"Cartier Tank
SM MUST DE TANK","$1,767",Cartier,Tank,N/A,N/A,N/A,N/A,1970 (Approximation),N/A,N/A,20.5 x 28 mm,N/A,1767.0
17802,"Omega Seamaster 300
James Bond Spectre Black Dial Stainless Steel 41mm 2333241210","$11,152",Omega,Seamaster 300,233.32.41.21.01.001,Automatic,Steel,Textile,2015,Very good,Men's watch/Unisex,41 mm,N/A,11152.0
4463,"Omega Constellation Quartz
123.20.35.60.02.002 - Constellation Quartz 35 mm Quartz Silver Dial Yellow Gold Ladies Wat","$3,965",Omega,Constellation Quartz,123.20.35.60.02.002,Quartz,Steel,Steel,Unknown,New,Men's watch/Unisex,35 mm,N/A,3965.0
27960,N/A,"$64,760",Rolex,Sky-Dweller,326935,N/A,N/A,N/A,Unknown,N/A,N/A,42 mm,Unworn,64760.0
5473,"TAG Heuer Formula 1 Quartz
WAH1110",$613,TAG Heuer,Formula 1 Quartz,WAH1110,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,41 mm,N/A,613.0
10735,"Audemars Piguet Royal Oak Chronograph
\"50th Anniversary\" Green Dial 41mm 26240ST.OO.1320ST.04","$105,000",Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.04,Automatic,Steel,Steel,2022,Very good,N/A,41 mm,N/A,105000.0
33224,N/A,Price on request,Rolex,Day-Date 40,228239,N/A,White gold,White gold,Unknown,N/A,N/A,40 mm,Unworn,0.0
40419,N/A,"$9,950",Rolex,Datejust 36,116231,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,9950.0
13001,"Seiko Prospex
Diver's Automatico Ref. SPB147J1 Brown Dial Black Rubber Strap","$1,012",Seiko,Prospex,SPB147J1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,40.5 mm,N/A,1012.0
3436,"Audemars Piguet Royal Oak Offshore Chronograph
オーデマ・ピゲ ロイヤルオーク オフショア クロノグラフ 26470ST.OO.A104CR.01","$27,145",Audemars Piguet,Royal Oak Offshore Chronograph,26470ST.OO.A104CR.01,Automatic,Steel,N/A,Unknown,Very good,N/A,42 mm,N/A,27145.0
1912,"Hublot Classic Fusion
King Gold 45mm","$23,348",Hublot,Classic Fusion,511.OX.1181.RX,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,45 mm,N/A,23348.0
13866,"Cartier Tank Vermeil
Must de Cartier Tank Gold Vermeil Watch - 18K Gold / 925 Silver - Midsize 23.5 x 30.7mm","$1,800",Cartier,Tank Vermeil,590005,N/A,N/A,N/A,1990,Very good,N/A,23.5 x 30.7 mm,N/A,1800.0
30721,N/A,"$10,145",Rolex,Explorer,214270,N/A,Steel,Steel,2020,N/A,N/A,39 mm,Very good,10145.0
337,"Oris Aquis Date
Edelstahl","$2,205",Oris,Aquis Date,01 733 7766 4150,N/A,N/A,N/A,2021 (Approximation),Very good,Men's watch/Unisex,N/A,N/A,2205.0
7723,"Hublot Classic Fusion Ultra-Thin
新品 ウブロ クラシックフュージョンクラシコウルトラシン 515.NX.2210.LR TI 手巻","$6,679",Hublot,Classic Fusion Ultra-Thin,515.NX.2210.LR,Manual winding,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,6679.0
5398,"Seiko Lukia
(セイコー) Seiko Lukia SSQV090 Solar radio 10 bar watch",$600,Seiko,Lukia,SSQV090,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,600.0
12022,"Audemars Piguet Royal Oak Tourbillon
Chronograph","$99,000",Audemars Piguet,Royal Oak Tourbillon,25977st.oo.d002cr.01,N/A,N/A,N/A,2010 (Approximation),Very good,Men's watch/Unisex,44 mm,N/A,99000.0
4800,"Breitling Avenger
AUTOMATIC 43 Edelstahl - Schwarz A17318101B1X1","$3,560",Breitling,Avenger,A17318101B1X1,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,43 mm,N/A,3560.0
37193,N/A,"$15,745",Rolex,Datejust 31,278241 SDO,N/A,Steel,Gold/Steel,Unknown,N/A,N/A,31 mm,Unworn,15745.0
10515,"Seiko
SUR529P1 Klassik Damenuhr 30mm 10ATM",$239,Seiko,N/A,SUR529P1,N/A,N/A,N/A,Unknown,New,Women's watch,30 mm,N/A,239.0
69454,N/A,"$13,683",Rolex,GMT-Master II,16710,N/A,N/A,N/A,1990,N/A,N/A,40 mm,Good,13683.0
12415,"Omega De Ville Trésor
Master","$6,613",Omega,De Ville Trésor,435.13.40.21.03.001,Manual winding,Steel,Leather,2023,New,Men's watch/Unisex,40 mm,N/A,6613.0
46667,N/A,"$16,995",Rolex,Datejust 31,278273,N/A,Gold/Steel,Gold/Steel,2022,N/A,N/A,31 x 37 mm,New,16995.0
7475,N/A,Price on request,Rolex,Day-Date 36,128239-0021,N/A,N/A,N/A,2022,N/A,N/A,36 mm,Unworn,0.0
15929,"Omega Seamaster
Polaris Grey Dial",$741,Omega,Seamaster,396.1022,Quartz,Gold/Steel,Gold/Steel,1991 (Approximation),Good,Men's watch/Unisex,32 mm,N/A,741.0
6937,"IWC Portuguese Chronograph
Portoghese White/Bianco IW371417 Arabic Blue - Iwc Guarantee","$7,424",IWC,Portuguese Chronograph,IW371417,Automatic,Steel,Steel,2010,Very good,Men's watch/Unisex,41 mm,N/A,7424.0
62695,N/A,"$15,253",Rolex,GMT-Master,16753,N/A,Gold/Steel,Gold/Steel,1980 (Approximation),N/A,N/A,40 mm,Good,15253.0
14857,"Breitling Superocean Heritage II 42
AB2010161C1A1","$4,357",Breitling,Superocean Heritage II 42,AB2010161C1A1,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,4357.0
244,"Longines La Grande Classique
l4.755.4.11.2","$1,338",Longines,La Grande Classique,L4.755.4.11.2,Quartz,Steel,Crocodile skin,2023,New,Men's watch/Unisex,36 mm,N/A,1338.0
13421,"Cartier Tank Anglaise
Ladies Small","$4,999",Cartier,Tank Anglaise,W4TA0003,Quartz,Steel,Steel,Unknown,Very good,Men's watch/Unisex,23 mm,N/A,4999.0
58637,N/A,"$13,050",Rolex,Datejust 41,126334,N/A,N/A,N/A,2020,N/A,N/A,41 mm,Very good,13050.0
15557,"Breitling Avenger
A13317101B1A1 Stainless Steel Watch Black Dial","$5,010",Breitling,Avenger,A13317101/B1A1,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,45 mm,N/A,5010.0
11467,"TAG Heuer Formula 1 Lady
WAC1210.BA0851 Swiss Quartz Black RUBBER Strap MIDSIZE Watch",$733,TAG Heuer,Formula 1 Lady,N/A,Quartz,Steel,Steel,2000 (Approximation),Good,N/A,36 mm,N/A,733.0
5702,"Zenith
Movado Cal 2572 PC Oversized Vintage Watch Original Bracelet original Box Serviced","$1,795",Zenith,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),Very good,Men's watch/Unisex,40 mm,N/A,1795.0
6058,"Patek Philippe Annual Calendar
5035R","$25,516",Patek Philippe,Annual Calendar,5035R,N/A,N/A,N/A,2000 (Approximation),Very good,Men's watch/Unisex,37 mm,N/A,25516.0
5022,"Longines La Grande Classique
L49184116 - La Grande Classique Automatic White Dial Stainless Steel Men's Watch","$2,473",Longines,La Grande Classique,L49184116,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,38 mm,N/A,2473.0
569,"IWC Ingenieur Chronograph
IW378511","$11,234",IWC,Ingenieur Chronograph,IW378511,Automatic,Steel,N/A,Unknown,New,Men's watch/Unisex,45 mm,N/A,11234.0
15970,"Omega Seamaster
Automatik ca. 1969","$1,357",Omega,Seamaster,N/A,N/A,N/A,N/A,1969 (Approximation),Good,N/A,34.5 mm,N/A,1357.0
4572,"Tudor Black Bay
79220R","$3,566",Tudor,Black Bay,79220R,N/A,N/A,N/A,2013,Very good,Men's watch/Unisex,41 mm,N/A,3566.0
1156,"Cartier Santos
De Cartier Medium Diamonds WJSA0014",Price on request,Cartier,Santos,WJSA0014,Automatic,White gold,Crocodile skin,Unknown,Unworn,N/A,35 mm,N/A,0.0
21236,N/A,"$18,790",Rolex,Explorer II,16550,N/A,Steel,Steel,1987,N/A,N/A,40 x 47 mm,Very good,18790.0
3697,"Tudor Black Bay Bronze
Heritage Black Bay Bronze Full Set (NOS) 2016","$4,313",Tudor,Black Bay Bronze,79250BM,N/A,N/A,N/A,2016,Unworn,Men's watch/Unisex,43 mm,N/A,4313.0
16582,"Seiko GS
SBGM027/9S66-00B0 グランドセイコー GMT デイト 自動巻き メンズ 箱・保証書付き_756576 中古","$2,075",Seiko,N/A,N/A,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,39 mm,N/A,2075.0
3845,"Jaeger-LeCoultre
E109 WWII Era 1940 Military Officer Style Small Seconds Tropic Strap WW2","$3,209",Jaeger-LeCoultre,N/A,N/A,N/A,N/A,N/A,1940 (Approximation),Very good,Men's watch/Unisex,34 x 41 mm,N/A,3209.0
920,"Longines Conquest Classic
L2.285.4.56.6","$1,296",Longines,Conquest Classic,L2.285.4.56.6,Automatic,Steel,Steel,2022,New,N/A,29 mm,N/A,1296.0
8195,"Hublot Big Bang
440.EX.1100.RX.UCL20","$5,364",Hublot,Big Bang,440.EX.1100.RX.UCL20,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,42 mm,N/A,5364.0
14551,"Cartier Baignoire
1950 18K Yellow Gold Ladies Watch","$12,799",Cartier,Baignoire,N/A,N/A,N/A,N/A,Unknown,N/A,Women's watch,N/A,N/A,12799.0
33282,N/A,Price on request,Rolex,Sky-Dweller,326938,N/A,Yellow gold,Yellow gold,Unknown,N/A,N/A,42 mm,Unworn,0.0
11992,"Breitling Chronomat 36
Automatik 36","$5,953",Breitling,Chronomat 36,A10380101A2A1,Automatic,Steel,Steel,2023,New,Women's watch,36 mm,N/A,5953.0
26432,"Omega Seamaster 300
233.92.41.21.03.001","$6,155",Omega,Seamaster 300,233.92.41.21.03.001,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,41 mm,N/A,6155.0
5803,"Hublot Classic Fusion
King Gold","$21,278",Hublot,Classic Fusion,511.OX.1181.LR,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,45 mm,N/A,21278.0
37513,"Omega Seamaster Planet Ocean
46mm Planet Ocean GMT 600m Diver Ceramic Black Dial Blue Accents","$10,535",Omega,Seamaster Planet Ocean,215.92.46.22.01.002,Automatic,Ceramic,Rubber,2023,Unworn,N/A,46 mm,N/A,10535.0
22977,"Omega Seamaster Aqua Terra
231.10.39.60.06.001","$3,078",Omega,Seamaster Aqua Terra,231.10.39.60.06.001,N/A,N/A,N/A,2016,Very good,Men's watch/Unisex,38.5 mm,N/A,3078.0
37604,"Omega Seamaster Diver 300 M
Black Dial 41MM Quartz Stainless Steel 2264.50","$2,895",Omega,Seamaster Diver 300 M,2264.50.00,Quartz,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,2895.0
13334,"Omega Seamaster
2938-1","$2,064",Omega,Seamaster,N/A,N/A,N/A,N/A,1958,Good,Men's watch/Unisex,N/A,N/A,2064.0
2994,"Omega Constellation
131.20.36.20.52.001","$11,703",Omega,Constellation,131.20.36.20.52.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,36 mm,N/A,11703.0
13591,"Seiko
Sdt013p1",$322,Seiko,N/A,N/A,N/A,N/A,N/A,1990 (Approximation),Very good,Men's watch/Unisex,37 x 43 mm,N/A,322.0
6837,"Omega De Ville
Damen Quarz Vintage Rar 16mm 18k 750 Gold 6908872","$1,937",Omega,De Ville,N/A,N/A,N/A,N/A,Unknown,Good,N/A,16 mm,N/A,1937.0
28618,"Omega Speedmaster Reduced
3510.50.00","$2,614",Omega,Speedmaster Reduced,3510.50.00,Automatic,Steel,Steel,1999,Very good,Men's watch/Unisex,39 x 45 mm,N/A,2614.0
1135,"Panerai Radiomir Black Seal
PAM183","$5,381",Panerai,Radiomir Black Seal,PAM 00183,N/A,N/A,N/A,2014,Unworn,Men's watch/Unisex,45 x 50 mm,N/A,5381.0
7920,"Audemars Piguet
Vintage 18k Gold Factory-Diamonds Papers Feb. 1992 Ref. BA 56360/002","$6,875",Audemars Piguet,N/A,N/A,N/A,N/A,N/A,1992,Good,Men's watch/Unisex,39 x 21 mm,N/A,6875.0
14717,"Cartier Ronde Solo de Cartier
W6701011","$3,700",Cartier,Ronde Solo de Cartier,W6701011,N/A,N/A,N/A,2021 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,3700.0
67,"Hublot Classic Fusion Chronograph
Titanium Blue 42mm","$9,765",Hublot,Classic Fusion Chronograph,541.NX.7170.RX,Automatic,Titanium,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,N/A,9765.0
2259,"TAG Heuer Carrera
WBN2113.BA0639 - Carrera Automatic Black Dial Stainless Steel Men's Watch","$2,779",TAG Heuer,Carrera,WBN2113.BA0639,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,39 mm,N/A,2779.0
28881,"Omega
Suveran","$2,100",Omega,N/A,2400-7,N/A,N/A,N/A,1944,Fair,Men's watch/Unisex,35 mm,N/A,2100.0
62581,N/A,"$4,239",Rolex,N/A,N/A,N/A,White gold,Calf skin,1965,N/A,N/A,17 mm,Good,4239.0
15832,"Cartier Pasha C
W31015M7 2324 White Arabic Automatic Date Mens 35mm Steel Watch","$2,950",Cartier,Pasha C,W31015M7,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,35 mm,N/A,2950.0
10861,"Omega Seamaster
210.92.44.20.01.003 - Seamaster Automatic Black Dial Ceramic Men's Watch","$10,068",Omega,Seamaster,210.92.44.20.01.003,Automatic,Ceramic,Rubber,Unknown,New,Men's watch/Unisex,43.5 mm,N/A,10068.0
30641,"Omega Seamaster 300
2913-3","$4,296",Omega,Seamaster 300,N/A,Automatic,Steel,Textile,Unknown,Poor,Men's watch/Unisex,39 mm,N/A,4296.0
1944,"Hublot Classic Fusion
ceramic king gold 542.co.1181.rx","$12,625",Hublot,Classic Fusion,542.CO.1181.RX,Automatic,Ceramic,Rubber,2023,New,Men's watch/Unisex,42 mm,N/A,12625.0
6307,"Patek Philippe Calatrava
パテック・フィリップ　3796SG-001　カラトラバWG　手巻","$27,506",Patek Philippe,Calatrava,N/A,Manual winding,N/A,N/A,Unknown,Very good,Men's watch/Unisex,30 x 5 mm,N/A,27506.0
18426,"Seiko Prospex
SPB241 Prospex Ivory Dial 38mm Stainless Steel 200M Automatic Men's Watch",$750,Seiko,Prospex,N/A,N/A,N/A,N/A,2021,New,Men's watch/Unisex,38 mm,N/A,750.0
8687,"Cartier Panthère
中古 カルティエ CARTIER W25030B6 パンテール ヴァンドーム SM 2ロウ SS/K18 クォーツ レディース O#123968","$1,543",Cartier,Panthère,W25030B6,Quartz,Gold/Steel,N/A,Unknown,Good,Women's watch,23 mm,N/A,1543.0
2903,"Zenith
Ref.667A Cal.146D","$4,349",Zenith,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),N/A,N/A,35 mm,N/A,4349.0
12120,"TAG Heuer Grand Carrera
43mm Chronograph Automatic Black Dial Stainless Steel w. Box/Paper","$3,999",TAG Heuer,Grand Carrera,CAV511A,Automatic,Steel,Steel,2013,Very good,Men's watch/Unisex,43 mm,N/A,3999.0
9405,"IWC Pilot Spitfire Chronograph
IW387902","$4,900",IWC,Pilot Spitfire Chronograph,IW387902,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,41 mm,N/A,4900.0
46807,N/A,"$11,990",Rolex,Datejust 36,126234,N/A,Steel,Steel,2022 (Approximation),N/A,N/A,36 mm,Unworn,11990.0
12076,"Omega Seamaster Aqua Terra
231.20.34.20.55.002","$7,101",Omega,Seamaster Aqua Terra,231.20.34.20.55.002,N/A,N/A,N/A,Unknown,New,Women's watch,41.5 mm,N/A,7101.0
54692,N/A,"$12,978",Rolex,Submariner Date,16613,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,Very good,12978.0
18996,"Omega De Ville Trésor
428.17.39.60.01.001","$3,469",Omega,De Ville Trésor,428.17.39.60.01.001,Quartz,Steel,N/A,2019,Very good,Women's watch,36 mm,N/A,3469.0
3465,"Breitling Navitimer 8
B01 Chronograph","$6,280",Breitling,Navitimer 8,AB0117131C1P1,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,43 mm,N/A,6280.0
24511,"Omega Speedmaster Racing
329.30.44.51.04.001","$10,147",Omega,Speedmaster Racing,329.30.44.51.04.001,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,44.25 mm,N/A,10147.0
6912,"Omega Speedmaster
1450052","$34,089",Omega,Speedmaster,1450052,N/A,N/A,N/A,1992,Very good,N/A,N/A,N/A,34089.0
8948,"Hublot Classic Fusion Racing Grey
ウブロ クラシック フュージョン レーシング 542.NX.7071.LR 中古 メンズ","$5,063",Hublot,Classic Fusion Racing Grey,542.NX.7071.LR,Automatic,Titanium,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,5063.0
20770,"Omega
Classic Vintage - Manual Wind - 2686 - Gold 14K - Cal. 283 - ca. 1956","$1,471",Omega,N/A,2686,N/A,N/A,N/A,1956 (Approximation),Good,Men's watch/Unisex,36 mm,N/A,1471.0
38227,"Omega Seamaster Diver 300 M
Professional Diver 25982000","$4,400",Omega,Seamaster Diver 300 M,25982000,Automatic,Steel,Steel,2011,Very good,Men's watch/Unisex,41.5 mm,N/A,4400.0
5631,"Omega De Ville Prestige
(オメガ) De Ville Prestige Co-Axial 32.7 424.55.33.20.55.004","$35,381",Omega,De Ville Prestige,424.55.33.20.55.004,N/A,N/A,N/A,Unknown,New,N/A,32.7 mm,N/A,35381.0
12550,N/A,"$52,500",Rolex,Sky-Dweller,326938,N/A,Yellow gold,Yellow gold,2021 (Approximation),N/A,N/A,42 mm,Very good,52500.0
10027,"Cartier Ballon Bleu 28mm
Baron Blue 28mm W69002Z2","$11,804",Cartier,Ballon Bleu 28mm,W69002Z2,N/A,N/A,N/A,2009 (Approximation),Very good,Women's watch,28 mm,N/A,11804.0
4913,"IWC
Ladies Calatrava Golay Stahl Full Set","$2,481",IWC,N/A,N/A,N/A,N/A,N/A,1971,Very good,Women's watch,21 mm,N/A,2481.0
21570,N/A,"$7,381",Rolex,Datejust Oysterquartz,17014,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Good,7381.0
24307,N/A,"$10,156",Rolex,Datejust 36,36 126234,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,10156.0
50176,N/A,"$55,000",Rolex,Day-Date 40,228238,N/A,Yellow gold,Yellow gold,2022,N/A,N/A,40 mm,New,55000.0
9831,"Longines Flagship
Ultra Chron Flagship",$812,Longines,Flagship,N/A,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,37 mm,N/A,812.0
1411,"Tudor Black Bay
Matt Blue Disc 41mm Leather Strap","$3,910",Tudor,Black Bay,79230B,N/A,N/A,N/A,Unknown,Unworn,N/A,41 mm,N/A,3910.0
488,"Sinn 856 / 857
UTC TESTAF mit ERKIA + Original Band","$2,579",Sinn,856 / 857,857.040,N/A,N/A,N/A,2016,Very good,Men's watch/Unisex,N/A,N/A,2579.0
8898,"Cartier Santos 100
XL PVD 2656","$6,345",Cartier,Santos 100,2656,N/A,N/A,N/A,2004,Very good,Men's watch/Unisex,38 x 51 mm,N/A,6345.0
19463,"Omega Seamaster Aqua Terra
Shades Co-Axial Master Chronometer 38mm Sandstone Unisex Watch","$6,200",Omega,Seamaster Aqua Terra,220.10.38.20.09.001,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,38 mm,N/A,6200.0
12432,"Audemars Piguet Royal Oak Offshore Chronograph
Panda 26170ST","$33,900",Audemars Piguet,Royal Oak Offshore Chronograph,26170ST.OO.1000ST.01,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,42 x 54 mm,N/A,33900.0
3670,"Breitling Aerospace
Navitimer 80360","$1,400",Breitling,Aerospace,80360,Quartz,Titanium,Titanium,Unknown,Very good,Men's watch/Unisex,N/A,N/A,1400.0
14941,"Cartier Tank Française
2403 WE1002S3 Tank Francaise 18KW Diamond Bezel Pre-Owned B&P Set","$12,750",Cartier,Tank Française,WE1002S3,Quartz,White gold,White gold,Unknown,Good,Women's watch,20 x 25 mm,N/A,12750.0
7127,"A. Lange & Söhne Lange 1
Time Zone 116.032 ungetragen Erstbesitz aus eigener Sammlung mit Box + Dokum.","$44,625",A. Lange & Söhne,Lange 1,116.032,N/A,N/A,N/A,2005,Unworn,Men's watch/Unisex,41.9 mm,N/A,44625.0
7901,"Breitling Superocean Heritage II 42
AB2010121B1A1","$3,883",Breitling,Superocean Heritage II 42,AB2010121B1A1,Automatic,Steel,Steel,2020,New,N/A,42 mm,N/A,3883.0
5107,"Longines Master Collection
L29104516 - The Longines Master Collection Automatic Black \"barleycorn\" Dial Stainless Ste","$2,353",Longines,Master Collection,L29104516,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,40.00 mm,N/A,2353.0
26323,"Omega Speedmaster Professional Moonwatch
中古 良品 OMEGA オメガ スピードマスター プロフェッショナル ST145.022 (下がりｒ) トリチウム夜光 手巻き B118423","$4,769",Omega,Speedmaster Professional Moonwatch,ST145.022,Manual winding,Steel,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,4769.0
5287,"Oris Aquis Depth Gauge
500m Diver Swiss Automatic 46mm Black Dial Black Strap","$2,295",Oris,Aquis Depth Gauge,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,46 mm,N/A,2295.0
3633,"IWC Da Vinci Perpetual Calendar
IW3750 (Serviced/Warranty)","$9,197",IWC,Da Vinci Perpetual Calendar,IW3750,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,39 mm,N/A,9197.0
7661,"IWC Ingenieur
3228 Ref. IW322801 full set","$10,590",IWC,Ingenieur,IW322801,Automatic,Steel,Steel,2007,Very good,Men's watch/Unisex,40 mm,N/A,10590.0
2981,"Hublot Big Bang 38 mm
Steel Blue","$13,261",Hublot,Big Bang 38 mm,361.SX.7170.LR.1204,Quartz,Steel,N/A,2023,New,Women's watch,38 mm,N/A,13261.0
30424,N/A,"$31,768",Rolex,Sky-Dweller,326934,N/A,Steel,Steel,2022,N/A,N/A,42 mm,New,31768.0
16759,"Breitling Montbrillant
Navitimer Montbrillant 38mm Ref. A41370","$3,375",Breitling,Montbrillant,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,38 mm,N/A,3375.0
6151,"Cartier Tank Anglaise
Medium 5310009","$6,345",Cartier,Tank Anglaise,W5310009,N/A,N/A,N/A,2023,New,Men's watch/Unisex,N/A,N/A,6345.0
3859,"Omega De Ville Prestige
Co-axial","$11,308",Omega,De Ville Prestige,424.53.40.20.04.001,Automatic,White gold,Crocodile skin,2023,New,Men's watch/Unisex,39.5 mm,N/A,11308.0
2029,"Hublot Big Bang Meca-10
414.NI.1123.RX","$19,606",Hublot,Big Bang Meca-10,414.NI.1123.RX,Manual winding,Titanium,Rubber,2023,New,Men's watch/Unisex,45 mm,N/A,19606.0
7479,"Tudor
Big Block Oysterdate Prince Chronograph all Rolex Parts unpoliert mit original Box v 1979","$10,121",Tudor,N/A,94300,N/A,N/A,N/A,1979,Very good,Men's watch/Unisex,40 x 48 mm,N/A,10121.0
36541,N/A,"$9,095",Rolex,Oyster Perpetual 31,277200,N/A,Steel,Steel,2023,N/A,N/A,31 mm,Unworn,9095.0
1534,"Vacheron Constantin Overseas Dual Time
47450/B01R-9229","$128,242",Vacheron Constantin,Overseas Dual Time,47450/B01R-9229,Automatic,Rose gold,Rose gold,2007,Very good,Men's watch/Unisex,42 mm,N/A,128242.0
71472,N/A,"$8,926",Rolex,Datejust 36,116200,N/A,N/A,N/A,2006,N/A,N/A,36 mm,Very good,8926.0
9706,"Hublot Spirit of Big Bang
Titanium Men’s Watch","$18,400",Hublot,Spirit of Big Bang,601.NX.0173.LR,Automatic,Titanium,Crocodile skin,2023,New,Men's watch/Unisex,51 x 45 mm,N/A,18400.0
19834,"Omega De Ville Prestige
434.13.41.20.10.001","$5,587",Omega,De Ville Prestige,434.13.41.20.10.001,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 x 44.25 mm,N/A,5587.0
38439,"Omega Seamaster Aqua Terra
150M CO‑AXIAL MASTER CHRONOMETER 38mm NEW UNWORN 220.12.38.20.02.001","$5,700",Omega,Seamaster Aqua Terra,220.12.38.20.02.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,38 mm,N/A,5700.0
5126,"Hublot Classic Fusion
Green 511.NX.8970.LR","$8,281",Hublot,Classic Fusion,511.NX.8970.LR,Automatic,Titanium,Crocodile skin,Unknown,Unworn,Men's watch/Unisex,45 mm,N/A,8281.0
11693,N/A,"$21,268",Rolex,Sky-Dweller,326933,N/A,N/A,N/A,2022 (Approximation),N/A,N/A,42 mm,New,21268.0
3245,"Vacheron Constantin Overseas Dual Time
7900V/110A-B334","$39,845",Vacheron Constantin,Overseas Dual Time,7900V/110A-B334,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,39845.0
39020,N/A,"$6,050",Rolex,Datejust 36,16233,N/A,Gold/Steel,Gold/Steel,1988,N/A,N/A,36 mm,Good,6050.0
3310,"Audemars Piguet Millenary Chronograph
25897ST/O/1136ST/02","$10,601",Audemars Piguet,Millenary Chronograph,N/A,N/A,N/A,N/A,Unknown,Fair,N/A,N/A,N/A,10601.0
496,N/A,"$56,991",Rolex,Daytona,116515LN-0057,N/A,N/A,N/A,2023,N/A,N/A,40 mm,Unworn,56991.0
15813,"Cartier Santos
Midsize Rose Gold Diamond Mens Watch WJSA0007 Box Card","$19,180",Cartier,Santos,WJSA0007,Automatic,N/A,N/A,2020,Very good,Men's watch/Unisex,35.1 mm,N/A,19180.0
17311,"Seiko GS
グランドセイコー Grand Seiko スポーツコレクション メカニカルハイビート36000 200M SBGH289 9S85-01P0 紺 メンズ 腕時計自動巻き ネイビー","$4,482",Seiko,N/A,N/A,Automatic,N/A,N/A,Unknown,Good,Men's watch/Unisex,43.8 mm,N/A,4482.0
14960,"Omega De Ville Prestige
Co-Axial 40mm Steel & Yellow Gold Case Champagne Diamond Dial Brown Leather Strap 424.23.40.20.58.001 NEW - Warranty: 2023","$6,442",Omega,De Ville Prestige,424.23.40.20.58.001,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,40 mm,N/A,6442.0
12653,"TAG Heuer Carrera
Calibre Heuer 02 Chronograph","$3,500",TAG Heuer,Carrera,CBN2A1B.BA0643,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,44 mm,N/A,3500.0
60808,N/A,"$4,972",Rolex,Cellini,6621,N/A,N/A,N/A,Unknown,N/A,N/A,26 mm,Fair,4972.0
